event,t,origin_utc,n,status,g0,forcing_mean,u,r,b_net,mse_dual_fit_to_mean,mse_net_fit_to_mean,sigma2,mean_path_peak,S_plug,nu2_plug,S_hat,nu2_hat,NET,ASYM,n_train_events,delta_cv,lam,net_better,w
2024-01-09,66,2024-01-09 18:00:00,103,OK,0.017424894665889,0.6678802588996763,0.0083050370417067,0.3428689870179335,9.436174373461276,1.5165177404572613e-05,1.2966525439663915e-05,0.0014282553623453,0.030365727511943,8.767161404328525e-05,0.0024364928086465,0.0001206607834647,0.0030182965903451,0.0024098039036867555,0.0018792853996388481,15,0.0003510126979539,0.5996467536556975,0.0,0.047619047619047616
2024-01-09,72,2024-01-10 00:00:00,103,OK,0.0289689016119344,0.4672330097087378,0.0051999205055229,0.2854653935460337,-1.779711080924577,2.4559343996966177e-06,2.277101273542971e-06,0.0005879345371985,0.0240754459759527,5.291901327796577e-06,0.0003819608007403,3.9980542477175255e-06,0.0004006196619168,0.0018675975716574515,0.002773481076247905,15,0.0003510126979539,0.14969513335622933,1.0,0.047619047619047616
2024-01-09,78,2024-01-10 06:00:00,103,OK,0.0141303405971278,0.270631067961165,0.0050015310569691,0.2569615576721565,16.21795682307891,1.9760879135151473e-06,5.509699741705116e-07,0.0002545900055761,0.0139947291979558,3.579200087682319e-05,0.0009977514366874,2.4477303309135637e-05,0.0008999632207085,0.0005756151837513419,0.0004518935903857165,15,0.0003510126979539,0.4079717272756842,0.0,0.047619047619047616
2024-01-09,84,2024-01-10 12:00:00,103,OK,0.0128036451665079,0.127831715210356,0.0026392407764386,0.2190362574066393,6.160401388904324,6.696783916452123e-07,6.223604994712866e-07,0.000112825761601,0.0124627492516362,1.0871666162566395e-06,0.0001194207540945,-1.244544717591095e-07,0.000105592142897,0.00042238161360117567,0.0003168007528171653,15,0.0003510126979539,0.0,0.0,0.047619047619047616
2024-01-09,90,2024-01-10 18:00:00,103,OK,0.0082656665143971,0.0331715210355987,0.0067835399726476,0.3523550112578976,-19.999999999999996,6.7803949335459e-07,5.926900501328065e-07,4.5019283161354347e-05,0.0071783481776569,2.211889685149796e-06,0.0001144252691096,2.858151513270155e-06,0.0001553243728175,0.0002597339125644802,0.0001471650391656105,15,0.0003510126979539,0.27601767785295067,0.0,0.047619047619047616
2024-01-09,96,2024-01-11 00:00:00,103,OK,0.0015721306829119,0.014967637540453,0.0015781771997471,0.0340954207585152,-19.991209882116088,1.9124116934177696e-07,1.8111015290643826e-07,2.7745769334152912e-05,0.0016871193995906,3.7872915698346023e-06,6.590734882962773e-05,2.747256507406675e-06,8.264490673703064e-05,8.753033847703053e-05,2.9744444064736373e-05,15,0.0003510126979539,0.49862537496984927,0.0,0.047619047619047616
2024-01-09,102,2024-01-11 06:00:00,103,OK,0.0008282031331607,0.0169902912621359,2.1466806133263476e-05,0.0002890128451615,0.6993007372242834,2.4030528098298633e-07,2.397413802547691e-07,3.125083159314495e-05,0.0016871193995906,3.8034086354169007e-06,0.0002243031645314,1.0723833501153818e-06,0.0001266701114513,9.77270633485916e-05,2.839523668890539e-05,15,0.0003510126979539,0.1269893115860651,0.0,0.047619047619047616
2024-01-09,108,2024-01-11 12:00:00,103,OK,0.0012505737186971,0.0271035598705501,0.0007597202656501,0.0719746937755778,19.999999999999996,1.3611654687514409e-07,1.2578998362566037e-07,7.067154365432352e-06,0.0016871193995906,2.4763511479938814e-06,6.164430015641151e-05,1.3284723427649263e-06,4.0567569654980074e-05,5.569635180395731e-05,1.3253493526657609e-05,15,0.0003510126979539,0.49120727001765674,0.0,0.047619047619047616
2024-01-09,114,2024-01-11 18:00:00,103,OK,0.0012281599400063,0.0663430420711974,0.0041565264168278,0.1870174237169887,-19.99999999999966,4.640641349610136e-07,4.530791558967741e-07,6.531380616763489e-05,0.004334196740886,8.932788454728433e-07,0.0002653895435135,-7.311611373632815e-07,0.0001869328943469,0.00013013253919628317,7.611026028177916e-05,15,0.0003510126979539,0.0,0.0,0.047619047619047616
2024-01-09,120,2024-01-12 00:00:00,103,OK,0.0009962466378319,0.2224919093851133,0.0063020807885781,0.7260707175937694,-19.99999979284448,6.874177670135213e-07,6.338507047462325e-07,0.0002258709557596,0.0072056079396156,2.3593120725395436e-06,0.0002929926693539,-2.4217549219388366e-06,0.0002965899086614,0.0003524671835829996,0.00025501223059013985,15,0.0003510126979539,0.0,0.0,0.047619047619047616
2024-01-09,126,2024-01-12 06:00:00,103,OK,0.0001737097376239,0.3810679611650485,0.0046129121347315,0.4759825285780835,-19.999999999999996,7.229288015065475e-07,6.69279152614609e-07,0.0007264919718269,0.0077023043127667,1.670907631897869e-06,0.0002904332822753,-2.0627416205959725e-07,0.0003337925720226,0.0011333447011763506,0.0007334534660963367,15,0.0003510126979539,0.0,0.0,0.047619047619047616
2024-01-09,132,2024-01-12 12:00:00,103,OK,0.000112548744304,0.4514563106796116,0.0024284615570878,0.1991085091128088,-19.999999975487963,1.5242099969902656e-06,1.198818004862936e-06,0.0012563626538706,0.0077023043127667,1.4181780457942016e-05,0.0002122138056945,1.5822107341934297e-05,0.0020809237633529,0.00221187296925733,0.0012699119392179338,15,0.0003510126979539,0.11405108361423705,0.0,0.047619047619047616
2024-01-09,138,2024-01-12 18:00:00,103,OK,0.0024097730005633,0.5805016181229773,0.0017252347335049,0.1331725358434466,-19.999999999999996,6.741916990952821e-07,4.2834564287998307e-07,0.0017720725361024,0.0077023043127667,1.122057396950296e-05,0.0003337270767596,8.530924604536468e-06,0.0018620726840406,0.0031079340771247807,0.0014695476854586075,15,0.0003510126979539,0.06872119985691007,0.0,0.047619047619047616
2024-01-09,144,2024-01-13 00:00:00,103,OK,0.005844100234373,0.4979773462783172,0.0017920027615126,0.1441529251404275,-19.999994519311468,7.40439598682949e-07,6.001620348808321e-07,0.001736108525974,0.0081769318331801,4.145175241036485e-06,0.0004688843778849,3.6917433695567046e-06,0.0003318377315211,0.0016082054861322693,0.0010281451453010907,15,0.0003510126979539,0.16687719714546523,0.0,0.047619047619047616
2024-01-12,24,2024-01-11 00:00:00,183,OK,0.0030456708583281,0.0639799635701275,0.0011732352537973,0.0852012526278928,-19.99990723718746,1.9734081216010633e-07,1.7189717771163145e-07,3.203975557740913e-05,0.0026765834684297,2.220474391629888e-06,3.971936239809328e-05,3.1408478526139613e-06,0.000134580782321,0.0001372393321171749,4.6600002398169426e-05,15,0.0001302239950072,0.3500701732944076,0.0,0.047619047619047616
2024-01-12,30,2024-01-11 06:00:00,183,OK,0.0014584264883767,0.0999544626593807,3.979059778926827e-10,0.010995603560716,19.99999999858919,2.260471882670048e-07,2.190827342665442e-07,3.967330315695778e-05,0.0023653634699544,1.944027302192808e-06,0.0001298892421327,2.140136010122424e-06,0.000184235315979,0.00010958752968500942,3.094113292693849e-05,15,0.0001302239950072,0.17424476942029668,0.0,0.047619047619047616
2024-01-12,36,2024-01-11 12:00:00,183,OK,0.0015813354824374,0.1821493624772313,0.0012820851120765,0.1236069855592017,19.999993938262048,3.214967463685501e-07,3.198037441390203e-07,4.869317573836265e-05,0.0036948777501634,4.254417844628467e-08,0.000167035141313,1.807193349516595e-07,0.0001742974290014,0.00015022684561835463,7.082940462224337e-05,15,0.0001302239950072,0.01555266787241663,0.0,0.047619047619047616
2024-01-12,42,2024-01-11 18:00:00,183,OK,0.0022943435480224,0.3310564663023679,0.0037321564366703,0.2314099350073179,19.9999999998419,2.2835337853855303e-06,1.4389994448921963e-06,0.0002377645448651,0.012359705720711,2.9734218101822847e-05,0.0006625465964577,3.17403734381688e-05,0.0007005698567973,0.000455423825616517,0.00032732914299291597,15,0.0001302239950072,0.6795976117914625,0.0,0.047619047619047616
2024-01-12,48,2024-01-12 00:00:00,183,OK,0.0010474349917325,0.5521402550091075,0.0015372473153006,5.524913641727117e-15,4.987422963848842,3.608880009382585e-06,2.8733509028115167e-06,0.000930114759269,0.0231782040960449,4.9634926232141665e-08,0.0005564343172385,3.4867125529101507e-06,0.00081320652595,0.0010978824739252384,0.0009772456511241642,15,0.0001302239950072,0.06431415221681087,0.0,0.047619047619047616
2024-01-12,54,2024-01-12 06:00:00,183,OK,0.0016376782636217,0.6791894353369763,0.0024395177502252,0.0654966786691363,19.99999999999997,3.80153057306171e-06,3.4002080263069586e-06,0.0017970303003472,0.0231782040960449,4.393062202173191e-06,0.0029166547615361,-9.320150442401452e-06,0.0031041938901517,0.0020583551752626906,0.0019331016447864877,15,0.0001302239950072,0.0,0.0,0.047619047619047616
2024-01-12,60,2024-01-12 12:00:00,183,OK,0.0036948777501634,0.7445355191256832,0.0032216806102428,0.1015794190705646,5.380120791452989,3.0202843027541127e-06,2.941613464948554e-06,0.0025151472208974,0.0231782040960449,3.846744604790593e-06,0.0019511317502912,-1.0252202891336825e-05,0.0019098631518707,0.002711237082187517,0.0027522038585579517,15,0.0001302239950072,0.0,1.0,0.047619047619047616
2024-01-12,66,2024-01-12 18:00:00,183,OK,0.012359705720711,0.7083333333333334,0.003501957459059,0.1088669740253243,-1.6767015004602663,2.5057439069480186e-06,2.4969149429886793e-06,0.00273859938531,0.0231782040960449,2.41028631720435e-07,0.0023430424276728,-5.6578909994117e-07,0.0016865693324297,0.0029174494480821074,0.002732670666785085,15,0.0001302239950072,0.0,0.0,0.047619047619047616
2024-01-12,72,2024-01-13 00:00:00,183,OK,0.0214435769760873,0.5840163934426229,0.0156091400524579,0.4928006196606722,16.231321182219855,4.706122160688244e-06,9.939481294874134e-07,0.0026539164009213,0.0230353734458219,3.848034339050635e-06,0.0008424408726759,1.8232254710135556e-05,0.001498519004362,0.0021789667438227287,0.00360115752572813,15,0.0001302239950072,0.1825027376069015,1.0,0.047619047619047616
2024-01-12,78,2024-01-13 06:00:00,192,OK,0.02145808237969,0.4826388888888888,0.0271454647220958,0.7623890135856396,13.91074457925051,3.742075981890124e-06,2.689505577817889e-06,0.0029027206818458,0.0241694154593878,6.531620374217683e-06,0.0013345762940444,-1.006727332983636e-06,0.0013798090793977,0.001179153728167805,0.0006974725158292004,15,0.0001302239950072,0.0,0.0,0.047619047619047616
2024-01-12,84,2024-01-13 12:00:00,192,OK,0.0241694154593878,0.4014756944444444,0.0074380513710822,0.2574657462629799,7.006292338341886,4.049714846293147e-06,2.580767060650954e-06,0.001529856565873,0.0236220490932615,3.322685869583611e-05,0.0017594043959153,1.857055875546755e-05,0.0016843343028213,0.0012037443221805963,0.0009339102367780265,15,0.0001302239950072,0.16538188462077946,0.0,0.047619047619047616
2024-01-12,90,2024-01-13 18:00:00,192,OK,0.0206028782520839,0.3595920138888888,0.0022672299029406,0.1473253130801357,-6.461167894257204,2.2603914559431763e-06,1.4943278861143818e-06,0.0005680515235431,0.0185460936669363,1.6674150480780736e-05,0.0006819134397138,2.1856173264250964e-05,0.0008850065784264,0.0012620464539287654,0.001067922109480557,15,0.0001302239950072,0.3704408610687281,0.0,0.047619047619047616
2024-01-12,96,2024-01-14 00:00:00,192,OK,0.0099462003044226,0.3042534722222221,2.717847904296874e-12,0.0393708760324321,6.86753354105098,1.0308469765410735e-06,8.991587770413899e-07,0.0002238670411008,0.0096656427690214,2.3263378604089413e-06,0.0001235951570051,2.4311176215030696e-06,0.0001371658284617,0.0009162906295015117,0.00042879059512264346,15,0.0001302239950072,0.26585895868903264,0.0,0.047619047619047616
2024-01-12,102,2024-01-14 06:00:00,192,OK,0.0072025069482942,0.2528211805555555,2.452186861207912e-12,0.0412068827813028,19.999999999997183,1.4301043721676524e-06,7.832058299245037e-07,0.0001795387269134,0.0096656427690214,1.8262102290571977e-05,0.0004634130274525,1.8319194838201283e-05,0.0005475570533956,0.0008669443394538333,0.0004059577011767395,15,0.0001302239950072,0.5018434533332365,0.0,0.047619047619047616
2024-01-12,108,2024-01-14 12:00:00,192,OK,0.0062373369752742,0.1818576388888888,8.32197199876908e-05,0.0652038634301831,4.83351348369195,1.0729411853160289e-07,9.617168848763864e-08,5.412874598892612e-05,0.0063311894058986,9.140470359166216e-07,0.0001014230120865,5.154480773222321e-07,9.107723680376113e-05,0.00036221875488880737,0.00016251257643921336,15,0.0001302239950072,0.08489191625886251,0.0,0.047619047619047616
2024-01-12,114,2024-01-14 18:00:00,192,OK,0.004125068453959,0.0935329861111111,4.055202210106681e-15,0.0473048338227171,-19.999809779726828,2.080048014136745e-07,1.330615682976899e-07,2.8959689696208817e-05,0.0040597483197749,3.4565332908872807e-06,9.596489066265428e-05,4.1652403146338024e-06,0.0001165625623435,0.0002064004153250218,6.286859873352815e-05,15,0.0001302239950072,0.5360091908016562,0.0,0.047619047619047616
2024-01-12,120,2024-01-15 00:00:00,192,OK,0.0029466201223694,0.0648871527777777,9.274554523271578e-05,0.0382454267331889,-18.724206490440825,2.0204252862909594e-07,1.714540341034158e-07,3.045788850444166e-05,0.002689306725152,3.636353076915573e-06,0.000111273362207,4.07683338189843e-06,0.0001329168638817,0.0001985332133927451,4.8584555896272435e-05,15,0.0001302239950072,0.4600808275382123,0.0,0.047619047619047616
2024-01-12,126,2024-01-15 06:00:00,192,OK,0.0018209818141603,0.0870225694444444,1.3380863253212835e-10,0.0215078785605227,19.999999997344908,1.9640091138287674e-07,1.769102082446993e-07,2.588524698873547e-05,0.0024593906096182,1.365687319896443e-07,2.6672215733365415e-05,-1.4330186872827913e-08,3.1692649498217207e-05,0.00021158304024785008,3.492833127107352e-05,15,0.0001302239950072,0.0,0.0,0.047619047619047616
2024-01-12,132,2024-01-15 12:00:00,192,OK,0.0017030147592825,0.0909288194444444,3.8876190886711056e-17,0.0376740306264867,19.999999999911868,1.698228226790854e-07,1.55141130407193e-07,2.3523102071674065e-05,0.0024593906096182,7.655140256207482e-09,1.1619048964933763e-05,-4.606868503282988e-08,1.6965709258856088e-05,0.00027799386185471274,4.221481680188798e-05,15,0.0001302239950072,0.0,0.0,0.047619047619047616
2024-01-12,138,2024-01-15 18:00:00,192,OK,0.0019252151438606,0.0961371527777777,0.0008286288616543,0.1537964648452828,-19.999999999999755,7.949579142813367e-08,7.196044678968898e-08,1.693743186483547e-05,0.0021585162938815,5.408277898517178e-07,3.367623036253228e-05,4.614858696274939e-07,3.659452345801755e-05,0.00033933802418301557,5.215128576165556e-05,15,0.0001302239950072,0.1891618578488633,0.0,0.047619047619047616
2024-01-12,144,2024-01-16 00:00:00,192,OK,0.0007255644468906,0.0933159722222222,7.827718393042902e-05,0.0115099517109577,0.7580980134727895,1.4777745491431871e-08,1.4778763094889553e-08,1.0447841138845404e-05,0.0010109798188039,4.014560738853421e-09,5.2913823765318694e-05,-6.292571265818452e-08,3.95629265976004e-05,0.00038413460906945953,1.6658061095117964e-05,15,0.0001302239950072,0.0,0.0,0.047619047619047616
2024-05-08,24,2024-05-07 00:00:00,118,OK,0.0006073085690024,0.1786723163841808,0.0001721294920177,1.1392974305396604e-16,19.999999978077312,1.785890213967549e-06,1.7681962772927645e-06,7.481210100757176e-05,0.0047067769199067,2.20946701910051e-06,4.892276719642152e-05,3.16748368067801e-06,0.0001149572528909,0.00030633556697000586,7.381435284731354e-05,14,7.29099578266498e-05,0.3857500976608885,0.0,0.047619047619047616
2024-05-08,30,2024-05-07 06:00:00,118,OK,0.0019882377499132,0.1747881355932203,0.0002762718007086,2.034806964962627e-15,19.99999999946026,3.859262174146742e-06,3.136227442667739e-06,0.0003874834069518,0.0068044722531791,2.5653029132603553e-05,0.0012021281190597,1.5916956476570037e-05,0.0015700297706239,0.0005488885254232265,0.0003576586338888519,14,7.29099578266498e-05,0.14193195240076828,0.0,0.047619047619047616
2024-05-08,36,2024-05-07 12:00:00,118,OK,0.0022202168060296,0.1804378531073446,0.0081940288427312,0.9999999999999994,15.014116766449746,1.918584901770171e-05,3.4410505818021925e-06,0.0004258194240735,0.0090702308409424,0.0001830197409255,0.0025740217174475,0.0001552820425198,0.0026396423099092,0.0006368483787150783,0.0005289408712265914,14,7.29099578266498e-05,0.8235769623468343,0.0,0.047619047619047616
2024-05-08,42,2024-05-07 18:00:00,118,OK,0.0004154461624862,0.1483050847457627,0.002441625866653,1.213237041421653e-16,1.2368531164462386,3.755028140920208e-06,3.712141985384944e-06,0.0005923134545753,0.0092007713436418,5.489777507527063e-05,0.0014930881715325,3.736448118350431e-05,0.0015054809053937,0.0006757245208508624,0.0006095825904758313,14,7.29099578266498e-05,0.3474655405425173,0.0,0.047619047619047616
2024-05-08,48,2024-05-08 00:00:00,118,OK,0.0007863918374214,0.135593220338983,0.0110724273643697,0.1635326378477807,-19.999999999999098,1.0148551912379515e-05,9.218386916834894e-06,0.0008229115803142,0.0168846055182491,5.342168243922728e-06,0.0019539670878379,-2.1832609677871756e-06,0.0018910537662429,0.0009285259141062216,0.0008544492427283371,14,7.29099578266498e-05,0.0,0.0,0.047619047619047616
2024-05-08,54,2024-05-08 06:00:00,118,OK,0.0068044722531791,0.1641949152542373,0.0031481221397812,0.0246868010220251,6.120763752067045,6.224570748911864e-06,5.9488492950322486e-06,0.0006648591340932,0.018842384410194,6.956792149711012e-06,0.0013918974799435,-6.5201936429725e-06,0.0012942158738019,0.000721280082042298,0.000735055820943446,14,7.29099578266498e-05,0.0,1.0,0.047619047619047616
2024-05-08,60,2024-05-08 12:00:00,118,OK,0.0068013960846195,0.1733757062146892,0.0068289457104342,0.1023949779260813,-6.644290991085167,9.58841915709825e-06,9.056773779014362e-06,0.0007568710685883,0.018842384410194,2.788530964128592e-05,0.0014073463966161,3.3148262292188906e-05,0.0013104854220247,0.0009113931360738235,0.0009039624054960475,14,7.29099578266498e-05,0.3541250167999944,0.0,0.047619047619047616
2024-05-08,66,2024-05-08 18:00:00,118,OK,0.0067917722601633,0.1917372881355932,0.0081046788728024,0.143150638263918,-11.289833001687168,1.460887613593344e-05,1.4129764568145016e-05,0.0007477745275754,0.018842384410194,3.421148308004133e-05,0.0007382594548695,7.203706359083103e-05,0.0010043050757853,0.0013006547737828935,0.0017329099882307107,14,7.29099578266498e-05,1.0041957514583302,1.0,0.047619047619047616
2024-05-08,72,2024-05-09 00:00:00,118,OK,0.0168846055182491,0.1885593220338982,2.1623824518453915e-07,0.0662490733152972,0.0141899596028746,1.0250512308579496e-06,1.025009804887295e-06,0.0004699507897018,0.018842384410194,2.190532218296601e-06,0.0011122487265927,-5.700936081821244e-06,0.0011154810035243,0.001628754434557844,0.0015899925517751288,14,7.29099578266498e-05,0.0,0.0,0.047619047619047616
2024-05-08,78,2024-05-09 06:00:00,118,OK,0.0106333521592047,0.1511299435028248,7.144076970036753e-10,0.0655157673517196,10.845510999484612,7.488786223286265e-07,2.519730547831445e-07,0.0001991500846223,0.0106942993797041,5.481137876811064e-06,0.0006514119691895,-4.623365815485296e-06,0.0007272533332055,0.0008032667229687912,0.00036349503747637273,14,7.29099578266498e-05,0.0,0.0,0.047619047619047616
2024-05-08,84,2024-05-09 12:00:00,118,OK,0.0080382410959893,0.1087570621468926,4.6148026083014965e-08,0.0849441110433022,3.0452750619342885,2.0280474603534864e-07,1.9316821337979833e-07,5.7983477255256586e-05,0.0081521228058882,4.324887783345277e-07,0.0001976688602267,-1.4530030481934902e-06,0.0001745920547285,0.00031370415375490387,9.10814646421063e-05,14,7.29099578266498e-05,0.0,0.0,0.047619047619047616
2024-05-08,90,2024-05-09 18:00:00,118,OK,0.0048107742657661,0.0656779661016949,9.105515101823333e-14,0.0829580277828609,-19.99999996062739,1.9003565292668938e-07,1.256584027593835e-07,2.3020846459321153e-05,0.0049302422318538,1.4012581859705925e-06,4.324787177090729e-05,1.34316332185705e-06,5.008571360804429e-05,0.00015477940691180955,3.2361498729863455e-05,14,7.29099578266498e-05,0.3754421201453848,0.0,0.047619047619047616
2024-05-08,96,2024-05-10 00:00:00,118,OK,0.0024521135307111,0.0282485875706214,0.0014403451642529,0.0639441692306067,-19.999982436706837,1.720010602231863e-07,1.581560185386253e-07,2.498205287369136e-05,0.002362959720044,7.049142972285619e-07,5.6189211118097e-05,4.184862439727921e-07,6.35170638434681e-05,7.447137566368438e-05,3.710794422619419e-05,14,7.29099578266498e-05,0.09223989682611236,0.0,0.047619047619047616
2024-05-08,102,2024-05-10 06:00:00,118,OK,0.0013086940083506,0.0236581920903954,4.490619890501608e-05,0.0151255273086389,19.99999980752512,1.93910474732278e-07,1.9053761180433905e-07,3.1623234676340845e-05,0.002362959720044,7.798081723506622e-07,5.179180124142894e-05,1.044640200514043e-06,9.134414091028882e-05,7.80435529473704e-05,2.5370554640323896e-05,14,7.29099578266498e-05,0.1601083841990491,0.0,0.047619047619047616
2024-05-08,108,2024-05-10 12:00:00,118,OK,0.0011525787038382,0.0261299435028248,0.0022168128000296,0.0985851380987345,19.999999999999577,1.2559805177809985e-07,1.2415234787114144e-07,1.7873744938992057e-05,0.002362959720044,1.251941055912333e-07,1.5058588902926944e-05,-4.503437649878998e-08,1.9091324965295213e-05,9.598283081019294e-05,2.1592979760553052e-05,14,7.29099578266498e-05,0.0,0.0,0.047619047619047616
2024-05-08,114,2024-05-10 18:00:00,118,OK,0.0009747376444675,0.0434322033898305,0.000602800054277,0.0558489380895582,19.99999999986168,1.5775498724744377e-07,1.5428027303985008e-07,1.7983457182892547e-05,0.002362959720044,5.3724347092493e-07,4.580264992195514e-05,-2.2967382948205543e-08,4.443777676779199e-05,9.695023938678534e-05,1.806031834884327e-05,14,7.29099578266498e-05,0.0,0.0,0.047619047619047616
2024-05-08,120,2024-05-11 00:00:00,118,OK,0.0007922047791137,0.059322033898305,0.0003336428961295,0.0556873650995162,19.999999999722256,5.7158792473464434e-08,5.70071021129316e-08,8.778907875391743e-06,0.0014014030784933,1.3573458374261078e-08,2.1155242755658308e-05,-1.6631783927799385e-07,1.8285264984662443e-05,4.880591289743757e-05,8.109834158431603e-06,14,7.29099578266498e-05,0.0,0.0,0.047619047619047616
2024-05-08,126,2024-05-11 06:00:00,118,OK,0.0003610985641054,0.059322033898305,0.0002006572406528,0.0245068963188064,-19.999999360802004,3.357963859859521e-08,3.317873363547498e-08,4.855006872487392e-06,0.0008410527011685,1.570177110784187e-07,7.130436993095928e-06,2.236068788378727e-07,1.5436376210526645e-05,6.884771222988237e-05,4.629129201263257e-06,14,7.29099578266498e-05,0.20279994870787188,0.0,0.047619047619047616
2024-05-08,132,2024-05-11 12:00:00,118,OK,0.0004628442740667,0.0568502824858757,0.0003596961383569,0.0808820767886861,19.99999999999392,2.3007206716386276e-08,2.2950827823312954e-08,5.688155562400495e-06,0.0008410527011685,6.237585494311736e-09,2.6315923354911107e-06,-6.781140868215647e-08,7.591139830834483e-06,4.8854849360729654e-05,4.659844394045408e-06,14,7.29099578266498e-05,0.0,0.0,0.047619047619047616
2024-05-08,138,2024-05-11 18:00:00,118,OK,0.0003044403803189,0.028954802259887,0.0004848791894624,0.0460721212149293,-19.90062511540167,5.4946628787597336e-08,5.431547431781262e-08,8.112552529830118e-06,0.0011714067312328,4.7093788445476644e-07,2.4063154677445165e-05,4.816816712903664e-07,2.8791457647408457e-05,5.016920530553365e-05,7.4591004994435646e-06,14,7.29099578266498e-05,0.23422028438605716,0.0,0.047619047619047616
2024-05-08,144,2024-05-12 00:00:00,118,OK,0.0004192763498845,0.0003531073446327,0.0390945561078025,0.0630929866683908,-19.889174640919233,3.145537181174109e-08,3.1319871204845674e-08,6.396717361242335e-06,0.0011714067312328,5.6844118663843643e-08,4.8282542700526485e-06,-6.608106864510354e-08,1.2335573254928925e-05,4.490635306597894e-05,5.784369776010316e-06,14,7.29099578266498e-05,0.0,0.0,0.047619047619047616
2024-05-26,36,2024-05-25 12:00:00,207,OK,0.0005505117359013,0.0368357487922705,0.0317156483057211,0.1712710664510483,19.999999998880256,2.128016019478094e-06,1.3274110705065095e-06,0.0009141196078502,0.0170557367618585,1.6066109374778496e-05,0.0021984961766942,-1.14215595794427e-06,0.0015271607218596,0.0014589095973713791,0.0009213621173850993,15,-7.622184117322145e-05,0.0,0.0,0.05263157894736842
2024-05-26,42,2024-05-25 18:00:00,207,OK,0.0002259427933505,0.0831320450885668,0.0311379555011917,1.6725178045618544e-14,2.57522952079387,2.950666449987556e-05,1.8425198149225737e-05,0.0045220540071394,0.0627582950757135,2.8759089162572114e-08,0.0057811933154858,-2.7791530474603696e-05,0.0058394115849172,0.004597235026642905,0.005057993749766502,15,-7.622184117322145e-05,0.0,1.0,0.05263157894736842
2024-05-26,48,2024-05-26 00:00:00,207,OK,0.0003941312600041,0.1439210950080515,0.0376981717576601,0.0583068007402827,-0.8693191739683844,4.72464742812354e-05,3.814367323105872e-05,0.0086834737806209,0.0846999518731369,0.0009168353240298,0.0182885530188493,0.0006941210343756,0.0182690477937999,0.00971809753805784,0.010051133657749112,15,-7.622184117322145e-05,0.5699156098966216,1.0,0.05263157894736842
2024-05-26,54,2024-05-26 06:00:00,207,OK,0.0048833743766212,0.1859903381642512,0.0419099096445945,0.0823312083615591,-0.834578287528364,5.111593848620832e-05,4.077853497981465e-05,0.0128388721676621,0.0868588797445562,0.0008386277672983,0.0218632557972139,0.0006258567612172,0.0202344804006764,0.014861746136210024,0.015277809004788232,15,-7.622184117322145e-05,0.4639531745991452,1.0,0.05263157894736842
2024-05-26,60,2024-05-26 12:00:00,207,OK,0.0170557367618585,0.2059178743961352,0.0492444378227238,0.1047998141522972,-1.0769821065691358,6.626428522679962e-05,5.638497633599928e-05,0.0141521507412223,0.0868588797445562,0.0011135552648469,0.0237902635342146,0.0009146370125442,0.0213168670973386,0.017004198021740687,0.017558492494510598,15,-7.622184117322145e-05,0.6436009159092557,1.0,0.05263157894736842
2024-05-26,66,2024-05-26 18:00:00,207,OK,0.0627582950757136,0.2127616747181965,0.0308617326933855,0.0737221721930185,9.24518900285873,7.23440719997576e-05,2.5653681661154216e-05,0.0105425659783706,0.0868588797445562,0.0002538975735952,0.0061997966706779,0.0007873605668257,0.0078202934856027,0.013387134802985694,0.014717269071230379,15,-7.622184117322145e-05,1.5102257382192463,1.0,0.05263157894736842
2024-05-26,72,2024-05-27 00:00:00,207,OK,0.0846999518731368,0.2004830917874396,3.404868621450261e-22,0.0192592430640787,2.2229785258750856,6.301689075127466e-05,6.206422869828311e-06,0.0055803120331324,0.0868588797445562,0.0001305762107185,0.0054605642353501,8.468893119561502e-05,0.0053227388109125,0.008129922231641348,0.007708563379822092,15,-7.622184117322145e-05,0.2386617140277162,0.0,0.05263157894736842
2024-05-26,78,2024-05-27 06:00:00,207,OK,0.0868588797445562,0.1531803542673107,5.110564929425912e-15,0.037141400407012,0.8791909391057681,2.181988407136504e-05,5.943006219278802e-06,0.0022293834134327,0.0851614809754904,0.0003643889123358,0.0053905534941443,0.0003013965332503,0.0054221460064812,0.0031574874142036792,0.003908209602589682,15,-7.622184117322145e-05,0.8337931131604571,1.0,0.05263157894736842
2024-05-26,84,2024-05-27 12:00:00,207,OK,0.0768210686777839,0.107890499194847,1.5040827219997857e-21,0.0455134475145989,-0.5872596919069272,1.2680676933161276e-05,8.726832704125316e-06,0.0014428513436789,0.0752873110534392,4.9492292210316485e-06,0.0017565946018326,-8.638978805690107e-06,0.0017589968953646,0.0018141582980040628,0.001245292232593817,15,-7.622184117322145e-05,0.0,0.0,0.05263157894736842
2024-05-26,90,2024-05-27 18:00:00,207,OK,0.0575542865734643,0.0823268921095008,4.2407919439568973e-19,0.0365078198310112,-0.8770463482345281,2.1696540522446043e-05,1.0843559527224135e-05,0.000832448667248,0.0551507505024629,0.0002018054815553,0.0014544588910068,0.0002081509035547,0.0015084536283965,0.0015762703319012882,0.0011705618417704876,15,-7.622184117322145e-05,2.0698439080553603,0.0,0.05263157894736842
