event,fold,type,type_group,population,n_windows,n_counties,model,seed,path_mse,mse_1h,mse_6h,mse_24h,mean_signed_error,oob_fraction
2021-12-15,0,wind,wind_tropical,unaffected,405,20,ASYM,9201,7.991091400614411e-07,5.33322299098069e-07,9.71126723689718e-07,9.066172250042903e-07,-5.633882584220149e-06,0.0
2021-12-15,0,wind,wind_tropical,unaffected,405,20,ASYM,9202,2.105252480370759e-06,5.361991920699438e-07,1.1532313959495636e-06,5.746228751410874e-06,0.00026820396230791327,0.0
2021-12-15,0,wind,wind_tropical,unaffected,405,20,ASYM,9203,9.094267381227314e-07,5.701404257279397e-07,1.0058081880787925e-06,1.166017210967018e-06,2.59167902516799e-05,0.0
2021-12-15,0,wind,wind_tropical,unaffected,405,20,ASYM,9204,9.144792886367059e-07,5.397973628318089e-07,9.711894276100793e-07,1.2526336411943124e-06,1.901342703258023e-05,0.0
2021-12-15,0,wind,wind_tropical,unaffected,405,20,ASYM,9205,6.765869356165409e-07,5.174543074812623e-07,8.368033272560427e-07,7.935517612665126e-07,-1.3683721906829907e-05,0.0
2021-12-15,0,wind,wind_tropical,unaffected,405,20,PERSISTENCE,0,1.084174218356438e-06,5.10815045808076e-07,1.1666604250912497e-06,1.3119316215888924e-06,2.1259823876926663e-05,0.0
2022-01-16,2,winter,winter,all,8628,428,NET,9201,0.00025617766392258337,4.086646517343011e-05,0.00014711835034977551,0.00039176684049411126,8.718836243642979e-05,0.4983546990446815
2022-01-16,2,winter,winter,all,8628,428,NET,9202,0.0002840264538880963,4.141212691316479e-05,0.00015815948496571115,0.0004512431925186859,-0.0005677103743043284,0.5498637836181645
2022-01-16,2,winter,winter,all,8628,428,NET,9203,0.00047200107505197754,4.40469298863492e-05,0.00022186136287833278,0.0008366292602130171,0.00788488620826277,0.31041420112316725
2022-01-16,2,winter,winter,all,8628,428,NET,9204,0.0002526042497291555,4.122037561453504e-05,0.0001577214140839111,0.0003768527149938957,-0.0017694106982065116,0.542193655146342
2022-01-16,2,winter,winter,all,8628,428,NET,9205,0.0003647851603283615,4.192920421107387e-05,0.0001733877563497438,0.0006455516166093472,0.001013963068423023,0.5237099782843065
2022-01-16,2,winter,winter,all,8628,428,ASYM,9201,0.0001751467661958299,3.997577200255674e-05,0.00011599647528471028,0.00024139571942588306,-0.0004871694992073996,0.0
2022-01-16,2,winter,winter,all,8628,428,ASYM,9202,0.00017781106446774722,3.985086231864225e-05,0.00011664339867951502,0.0002460689601167021,-0.0006198868240431235,0.0
2022-01-16,2,winter,winter,all,8628,428,ASYM,9203,0.0001700790647987815,3.937709478891415e-05,0.00011115609797823486,0.00024293836614104134,-0.00048457096834819024,0.0
2022-01-16,2,winter,winter,all,8628,428,ASYM,9204,0.00017349761997346452,3.904223325420564e-05,0.000113661463131615,0.00024571239457037175,-0.00039922655918921173,0.0
2022-01-16,2,winter,winter,all,8628,428,ASYM,9205,0.00016857875593717832,3.789523970647119e-05,0.00011029196983291982,0.00024015957663423192,-0.0006811221503654964,0.0
2022-01-16,2,winter,winter,all,8628,428,PERSISTENCE,0,0.00020650611455657892,4.09834592643709e-05,0.00012896487796530676,0.0003056306338890934,-6.314356114980168e-05,0.0
2022-01-16,2,winter,winter,affected,3990,193,NET,9201,0.000400926117252104,8.749433773764562e-05,0.0002626938026686489,0.0005640633086381024,-0.0018420987888908226,0.5050899445977166
2022-01-16,2,winter,winter,affected,3990,193,NET,9202,0.00041046516403896985,8.820405456046485e-05,0.00026337887796792756,0.000614914230658635,-0.0018228280707039898,0.5191765686098588
2022-01-16,2,winter,winter,affected,3990,193,NET,9203,0.0005719028250662095,8.970369430140816e-05,0.000309299502925113,0.0009645768390824902,0.006640403817590583,0.3017763216921248
2022-01-16,2,winter,winter,affected,3990,193,NET,9204,0.0004343168261184967,8.865074713819196e-05,0.0002817874436942392,0.0006245717872165532,-0.0038670930097080844,0.5412576137640904
2022-01-16,2,winter,winter,affected,3990,193,NET,9205,0.00047536132516789586,8.806529311132242e-05,0.00026780385490357024,0.0007869664106929774,-0.0007092686307650157,0.5196929821282152
2022-01-16,2,winter,winter,affected,3990,193,ASYM,9201,0.0003872189742541839,8.837208788748756e-05,0.00025634521230568334,0.000533226164541793,-0.0011861143675984502,0.0
2022-01-16,2,winter,winter,affected,3990,193,ASYM,9202,0.00039340327983784415,8.80975618326873e-05,0.00025779900061056733,0.0005444920893989516,-0.0013926094598840338,0.0
2022-01-16,2,winter,winter,affected,3990,193,ASYM,9203,0.0003713028428307755,8.69422091472754e-05,0.00024379666668338242,0.0005287127908171266,-0.001515705376628904,0.0
2022-01-16,2,winter,winter,affected,3990,193,ASYM,9204,0.00038341856823949887,8.63027860906018e-05,0.0002511271818266751,0.0005424777490884987,-0.0011535847676762475,0.0
2022-01-16,2,winter,winter,affected,3990,193,ASYM,9205,0.00037258536258160356,8.375910943839257e-05,0.00024363982105400232,0.000530487241111078,-0.0016356558097726816,0.0
2022-01-16,2,winter,winter,affected,3990,193,PERSISTENCE,0,0.00045693478659509644,9.060459247335128e-05,0.00028503686824904077,0.0006764490861684089,-0.00013445945353874754,0.0
2022-01-16,2,winter,winter,unaffected,4638,235,NET,9201,0.00013729914693280687,2.5720847270743967e-06,5.2198936317679535e-05,0.0002502637836779823,0.0016716667462924285,0.49282319950538045
2022-01-16,2,winter,winter,unaffected,4638,235,NET,9202,0.0001801853004450385,2.9830118666587584e-06,7.17452600745292e-05,0.00031682399949311066,0.00046308841465369117,0.5750664750930707
2022-01-16,2,winter,winter,unaffected,4638,235,NET,9203,0.00038995410589135317,6.550097834832692e-06,0.00015005046488246655,0.000731548908205322,0.008906950469538226,0.3175082893367468
2022-01-16,2,winter,winter,unaffected,4638,235,NET,9204,0.00010336796358812214,2.266921554680638e-06,5.582888763798214e-05,0.00017340683865784082,-4.663331046266728e-05,0.5429624040262339
2022-01-16,2,winter,winter,unaffected,4638,235,NET,9205,0.000273971544098446,4.038714178103799e-06,9.584602434596286e-05,0.0005294109559364085,0.0024292129320114975,0.5270090432125006
2022-01-16,2,winter,winter,unaffected,4638,235,ASYM,9201,9.768251096073112e-07,2.2901044599651924e-07,7.313423270600407e-07,1.7222049264336117e-06,8.685756291801648e-05,0.0
2022-01-16,2,winter,winter,unaffected,4638,235,ASYM,9202,7.502237595399471e-07,2.2697718583076202e-07,7.156064552890713e-07,9.810284083014492e-07,1.4732191775156042e-05,0.0
2022-01-16,2,winter,winter,unaffected,4638,235,ASYM,9203,4.818685393782248e-06,3.129795924728017e-07,2.2215032544328203e-06,8.238519492171387e-06,0.0003622755882398005,0.0
2022-01-16,2,winter,winter,unaffected,4638,235,ASYM,9204,1.094458206040567e-06,2.2824730771855933e-07,7.640856501400969e-07,1.985954476761146e-06,0.00022031018224907714,0.0
2022-01-16,2,winter,winter,unaffected,4638,235,ASYM,9205,1.032904522820548e-06,2.2831690536127527e-07,7.765005322009996e-07,1.7202607021837755e-06,0.00010281400395614922,0.0
2022-01-16,2,winter,winter,unaffected,4638,235,PERSISTENCE,0,8.349073079240717e-07,2.3078390550616533e-07,7.866050939847987e-07,1.0861177618257432e-06,-4.573487826114216e-06,0.0
2022-03-12,3,winter,winter,all,7550,382,NET,9201,0.0005075857276045111,5.306963211519324e-05,0.0002897056254928189,0.0007369311450769538,0.00587119521698209,0.42764483213912496
2022-03-12,3,winter,winter,all,7550,382,NET,9202,0.00023948977622186758,4.829949285728184e-05,0.00016338434352716286,0.0003396708311558161,0.003082531554934938,0.35332894861137276
2022-03-12,3,winter,winter,all,7550,382,NET,9203,0.0002549121210667246,4.9238669757347976e-05,0.00016768032184424426,0.0003636337733028696,0.0007409211973151397,0.506982852111288
2022-03-12,3,winter,winter,all,7550,382,NET,9204,0.00033255306548307965,4.848411475591067e-05,0.00016974984685619332,0.0006095134580165253,-0.0007158698758962652,0.5951004710376342
2022-03-12,3,winter,winter,all,7550,382,NET,9205,0.0002665885240313792,4.820943354823876e-05,0.00014683265907432203,0.0004506109364482211,0.0050871058014692015,0.28346168492120527
2022-03-12,3,winter,winter,all,7550,382,ASYM,9201,0.0002243515389641212,4.64013565258986e-05,0.0001212790218503737,0.0003299807739350101,0.0005350830513876753,0.0
2022-03-12,3,winter,winter,all,7550,382,ASYM,9202,0.00012424464584538525,4.696218681988383e-05,0.00010931883261395185,0.00013418054722955675,0.0002469547716936414,0.0
2022-03-12,3,winter,winter,all,7550,382,ASYM,9203,0.00012000804477024565,4.686943714907119e-05,0.00010766256599024003,0.00013002665681815105,0.00044797858300697877,0.0
2022-03-12,3,winter,winter,all,7550,382,ASYM,9204,0.0001305776108031467,4.688813691283462e-05,0.0001082471950624223,0.00015218146938540285,0.00011437660299468416,0.0
2022-03-12,3,winter,winter,all,7550,382,ASYM,9205,0.00011977913924216468,4.695870902303644e-05,0.0001070885908399591,0.00012818368137187844,0.00011762826793502924,0.0
2022-03-12,3,winter,winter,all,7550,382,PERSISTENCE,0,0.00012425409336745693,4.711464407208672e-05,0.00011026206816003696,0.00013483561088071253,-6.0175610152489784e-05,0.0
2022-03-12,3,winter,winter,affected,3249,160,NET,9201,0.0006459072885604429,0.00011322464301779488,0.0004128324414146525,0.0008776717047876779,0.005265791802514949,0.4347839446943308
2022-03-12,3,winter,winter,affected,3249,160,NET,9202,0.0003770194983090974,0.00011030124209479605,0.0002912587319120736,0.000471883150009967,0.0021877829118571515,0.3633070847529717
2022-03-12,3,winter,winter,affected,3249,160,NET,9203,0.00038134071437338145,0.0001120837226779494,0.000286763573175254,0.0004918574072159801,0.00019261282869565034,0.5039821761036145
2022-03-12,3,winter,winter,affected,3249,160,NET,9204,0.00047731904553428037,0.0001115436162779284,0.0002964128845667271,0.0007674383338562504,-0.001605858824319993,0.6156254886436413
2022-03-12,3,winter,winter,affected,3249,160,NET,9205,0.0003826841868470745,0.00011205344811516428,0.0002692746295065512,0.0005553064326653253,0.004577026432868094,0.2765968254622896
2022-03-12,3,winter,winter,affected,3249,160,ASYM,9201,0.00038590698775936794,0.00011039674958249096,0.00026327412928648964,0.0005082248997159749,0.00039929062531281255,0.0
2022-03-12,3,winter,winter,affected,3249,160,ASYM,9202,0.0002898940415170284,0.00011176823256280871,0.0002573134928931491,0.00030933476422861255,0.00011015813697926621,0.0
2022-03-12,3,winter,winter,affected,3249,160,ASYM,9203,0.0002819207824194381,0.00011158690134238946,0.0002555697553462939,0.00029978845924027704,0.0003076729566615806,0.0
2022-03-12,3,winter,winter,affected,3249,160,ASYM,9204,0.00029073696586632647,0.00011158079246945555,0.0002542723417066088,0.0003207884869006485,-7.861332486776356e-05,0.0
2022-03-12,3,winter,winter,affected,3249,160,ASYM,9205,0.0002838620270352704,0.00011181209254936969,0.00025473431046020166,0.0003018395189669628,-8.075538795292155e-05,0.0
2022-03-12,3,winter,winter,affected,3249,160,PERSISTENCE,0,0.0002957465421980993,0.00011218562791355017,0.00026244729170512914,0.000320906742023928,-0.00012959783447187136,0.0
2022-03-12,3,winter,winter,unaffected,4301,222,NET,9201,0.0004078945125011369,9.714669302507348e-06,0.00020096557798158745,0.0006354965074476031,0.006307522002183632,0.4224995257930307
2022-03-12,3,winter,winter,unaffected,4301,222,NET,9202,0.00014036925579863894,3.613547460875178e-06,7.12226221686686e-05,0.00024438267342309465,0.0037273954418378472,0.3461374991399502
2022-03-12,3,winter,winter,unaffected,4301,222,NET,9203,0.00016379241417904404,3.944937922680288e-06,8.18545551191922e-05,0.00027122034345558274,0.0011360983999237806,0.5091455014861878
2022-03-12,3,winter,winter,unaffected,4301,222,NET,9204,0.00022821722400473687,3.035825370672669e-06,7.846117102878157e-05,0.0004956937276815884,-7.443639955483983e-05,0.5803076655558272
2022-03-12,3,winter,winter,unaffected,4301,222,NET,9205,0.0001829159742543016,2.195729355859978e-06,5.8586193897940636e-05,0.00037515472295841627,0.005454730571632161,0.28840933137808134
2022-03-12,3,winter,winter,unaffected,4301,222,ASYM,9201,0.00010791517947205153,2.785507193455613e-07,1.89402056802e-05,0.00020151653913791836,0.0006329514665767653,0.0
2022-03-12,3,winter,winter,unaffected,4301,222,ASYM,9202,4.857694009966754e-06,2.551268249830029e-07,2.6560143947106157e-06,7.943273716723757e-06,0.00034554694085715506,0.0
2022-03-12,3,winter,winter,unaffected,4301,222,ASYM,9203,3.314179797854743e-06,2.2621971244540043e-07,1.062789877768768e-06,7.675808225627866e-06,0.0005490997551478062,0.0
2022-03-12,3,winter,winter,unaffected,4301,222,ASYM,9204,1.5147444991845891e-05,2.6279957472946153e-07,3.003846129675276e-06,3.066289820324382e-05,0.0002534684428955474,0.0
2022-03-12,3,winter,winter,unaffected,4301,222,ASYM,9205,1.5212020939803276e-06,2.175317067602332e-07,6.772613839284048e-07,3.026320942988801e-06,0.0002606074793858046,0.0
2022-03-12,3,winter,winter,unaffected,4301,222,PERSISTENCE,0,6.55932048074992e-07,2.16637699860801e-07,5.79024163574096e-07,7.302911378545479e-07,-1.014157460698955e-05,0.0
2022-04-13,1,convective,convective_flood,all,3794,202,NET,9201,0.0006023858264617109,0.0003876338385763474,0.0004691517841357489,0.0007432990484814346,0.006922041237660008,0.26636410615078854
2022-04-13,1,convective,convective_flood,all,3794,202,NET,9202,0.0005589175917570957,0.00027256001776694366,0.0004929068587339649,0.0006598858738801052,0.00442333586453471,0.32259755397936285
2022-04-13,1,convective,convective_flood,all,3794,202,NET,9203,0.0006187432037207398,0.00029104604976913054,0.0005420241516600037,0.0008368259692408123,0.003125037303601191,0.3759227240799387
2022-04-13,1,convective,convective_flood,all,3794,202,NET,9204,0.0006843132021988638,0.00027143123102123457,0.0007032631410260951,0.0006602467683365297,0.00311803931422353,0.3369550453210275
2022-04-13,1,convective,convective_flood,all,3794,202,NET,9205,0.00047702747648823026,0.00024091025546498667,0.00042386014623877334,0.0005498004209203928,0.0042033687317497995,0.2939938972098511
2022-04-13,1,convective,convective_flood,all,3794,202,ASYM,9201,0.0003937352062145001,0.00010541761020375548,0.0003083987488389714,0.0005092284178622071,0.0022583325184592743,0.0
2022-04-13,1,convective,convective_flood,all,3794,202,ASYM,9202,0.000351852354544934,0.00010488290436666382,0.0002877796763631016,0.0004459886118285194,0.002646844897861835,0.0
2022-04-13,1,convective,convective_flood,all,3794,202,ASYM,9203,0.0003616598913421548,0.00010469838999976702,0.00030302846775208674,0.00042016773327258115,0.0007252900873815423,0.0
2022-04-13,1,convective,convective_flood,all,3794,202,ASYM,9204,0.00046547938420689246,0.00010557794232876069,0.0003231455165121473,0.0006841361783792175,0.0034584024023639405,0.0
2022-04-13,1,convective,convective_flood,all,3794,202,ASYM,9205,0.00036202337080872406,0.00010424534044958298,0.0003006862717470348,0.00043174634609070936,0.0002782513716677407,0.0
2022-04-13,1,convective,convective_flood,all,3794,202,PERSISTENCE,0,0.0004811691434587815,0.00010719103780377117,0.0003410382427890594,0.0006651707768361659,-3.861248810215096e-05,0.0
2022-04-13,1,convective,convective_flood,affected,2572,133,NET,9201,0.0006979624884518036,0.0004287286347410378,0.0005430986978557827,0.0008479090913992163,0.0056583224893200475,0.24631367680561392
2022-04-13,1,convective,convective_flood,affected,2572,133,NET,9202,0.0007587727170276598,0.00032531447099267693,0.0006631480553310837,0.0009083004989902505,0.004272902616411043,0.29742116939510094
2022-04-13,1,convective,convective_flood,affected,2572,133,NET,9203,0.0007683552462679296,0.00032174648527303685,0.0006914901947398973,0.0009788206635708546,0.001020455034864687,0.3921103314912674
2022-04-13,1,convective,convective_flood,affected,2572,133,NET,9204,0.0008791559047103717,0.0003144211939530074,0.0009002486289001535,0.0008574358946075294,0.0021478008488669993,0.32519735697293073
2022-04-13,1,convective,convective_flood,affected,2572,133,NET,9205,0.0006059812592803159,0.0002747334769340062,0.0005376838236730003,0.0006882825812008251,0.002769828801445826,0.2988246626466354
2022-04-13,1,convective,convective_flood,affected,2572,133,ASYM,9201,0.0005532579320845649,0.00015960918844162408,0.0004562746250573739,0.0006758699577341894,0.001686254250798503,0.0
2022-04-13,1,convective,convective_flood,affected,2572,133,ASYM,9202,0.0004967238784395256,0.00015884529431895662,0.0004275953805728398,0.0005850586463525543,0.0021755988057052785,0.0
2022-04-13,1,convective,convective_flood,affected,2572,133,ASYM,9203,0.0005347643200152014,0.00015878885375445877,0.0004556876799620265,0.0006079538669050155,6.010178560339164e-05,0.0
2022-04-13,1,convective,convective_flood,affected,2572,133,ASYM,9204,0.000622984615718755,0.00015976135255717932,0.0004710668866498342,0.0008427905872972615,0.0030407209992127844,0.0
2022-04-13,1,convective,convective_flood,affected,2572,133,ASYM,9205,0.0005386170509481941,0.00015816093567285996,0.0004543407763605347,0.000624076733029006,-0.0003374211711860955,0.0
2022-04-13,1,convective,convective_flood,affected,2572,133,PERSISTENCE,0,0.0007304747167298728,0.00016270738825116773,0.0005176264893972829,0.0010098726361664932,-5.912025606455969e-05,0.0
2022-04-13,1,convective,convective_flood,unaffected,1222,69,NET,9201,0.00041815834755327123,0.00030842213002701653,0.0003266164287043796,0.0005416594005384636,0.009357904911996454,0.3050120351784439
2022-04-13,1,convective,convective_flood,unaffected,1222,69,NET,9202,0.00017368959667035606,0.00017087389778110991,0.00016476078413372146,0.00018105768345040511,0.004713301400773079,0.37112594745337485
2022-04-13,1,convective,convective_flood,unaffected,1222,69,NET,9203,0.00033036057098485215,0.00023186984800073146,0.00025392293818716545,0.0005631260511843537,0.007181695879571554,0.3447205242870878
2022-04-13,1,convective,convective_flood,unaffected,1222,69,NET,9204,0.00030874683358972555,0.00018856651986288973,0.00032356647599349024,0.0002801575829156168,0.004988209109765827,0.35961841561518504
2022-04-13,1,convective,convective_flood,unaffected,1222,69,NET,9205,0.00022846438791797837,0.00017571477060441277,0.000204460883938017,0.00028287103951028406,0.006966568887263257,0.28468242180271613
2022-04-13,1,convective,convective_flood,unaffected,1222,69,ASYM,9201,8.624937229104205e-05,9.61379687284174e-07,2.336263960639838e-05,0.00018802081202200894,0.0033610341068488776,0.0
2022-04-13,1,convective,convective_flood,unaffected,1222,69,ASYM,9202,7.260724326985159e-05,8.684425745631909e-07,1.8279840712446615e-05,0.0001779260815140753,0.0035551888146273716,0.0
2022-04-13,1,convective,convective_flood,unaffected,1222,69,ASYM,9203,2.7994833175268164e-05,4.3706131318723644e-07,8.772305086550715e-06,5.820315685064262e-05,0.002007464640084355,0.0
2022-04-13,1,convective,convective_flood,unaffected,1222,69,ASYM,9204,0.00016188234375649088,1.1374559464464575e-06,3.802171610182309e-05,0.00037832405684153883,0.004263498440321964,0.0
2022-04-13,1,convective,convective_flood,unaffected,1222,69,ASYM,9205,2.1632654018151494e-05,3.210771931215903e-07,4.5116469123176205e-06,6.102255677486236e-05,0.0014649825049947004,0.0
2022-04-13,1,convective,convective_flood,unaffected,1222,69,PERSISTENCE,0,6.236181681273724e-07,1.8126085444151852e-07,6.579993268316241e-07,7.454537791587334e-07,9.169776804630681e-07,0.0
2022-06-08,2,convective,convective_flood,all,3256,178,NET,9201,0.0006813878343991943,0.00011047299821700615,0.000545638350035904,0.0009882985512338963,0.004321315228433105,0.3601041935182237
2022-06-08,2,convective,convective_flood,all,3256,178,NET,9202,0.0009048524669854466,0.00011234656473592579,0.0006013565596711813,0.0015209904484202097,0.010634010991522362,0.2651734933252896
2022-06-08,2,convective,convective_flood,all,3256,178,NET,9203,0.000712869990278681,0.00011033681051262774,0.0005251624502431467,0.00119384564380086,0.003427302480000227,0.4643517533209283
2022-06-08,2,convective,convective_flood,all,3256,178,NET,9204,0.0006390768287318071,0.00010973188940317253,0.0005164277761050682,0.0010057539337756448,0.0044549029288787415,0.34043807931670145
2022-06-08,2,convective,convective_flood,all,3256,178,NET,9205,0.0007465790957696842,0.00011037501951302521,0.0005351628579938248,0.0012432042822254313,0.0059070526052678275,0.3848668325235445
2022-06-08,2,convective,convective_flood,all,3256,178,ASYM,9201,0.00048311555403528217,7.561815302350652e-05,0.00044013662019793266,0.0007813071270563219,0.0006332750639239628,0.0
2022-06-08,2,convective,convective_flood,all,3256,178,ASYM,9202,0.00058736035899774,7.702418167687599e-05,0.0004513261090855931,0.0009510977499630785,0.0018204741839030322,0.0
2022-06-08,2,convective,convective_flood,all,3256,178,ASYM,9203,0.0004149314808185344,7.961320364822813e-05,0.0004391616101665808,0.000535767912927778,-1.8335689553921863e-05,0.0
2022-06-08,2,convective,convective_flood,all,3256,178,ASYM,9204,0.0005022494178952195,9.597066371750383e-05,0.00046559689416536006,0.0007444599369063834,0.002479029083789853,0.0
2022-06-08,2,convective,convective_flood,all,3256,178,ASYM,9205,0.00044190327860749385,9.41598576906806e-05,0.0004335666685966653,0.0005734243769786938,0.000901333282663219,0.0
2022-06-08,2,convective,convective_flood,all,3256,178,PERSISTENCE,0,0.00059511444406947,0.00011480485657324734,0.0005382736671337713,0.0007710453751087166,3.83722752921997e-06,0.0
2022-06-08,2,convective,convective_flood,affected,2005,109,NET,9201,0.0009133969983170054,0.00017687842051579633,0.0008014295505789916,0.0012864784605766848,0.0038767047295749112,0.3491315824110972
2022-06-08,2,convective,convective_flood,affected,2005,109,NET,9202,0.0010756835971058787,0.0001772349039716035,0.000831788508451555,0.0016945287398750883,0.009758858087348407,0.26293371042284613
2022-06-08,2,convective,convective_flood,affected,2005,109,NET,9203,0.0009591974623037917,0.00017720451545321313,0.000789080129489895,0.0015043992846372402,0.0035382565621991987,0.43398747324085324
2022-06-08,2,convective,convective_flood,affected,2005,109,NET,9204,0.0008666766980063314,0.00017576732024329893,0.0007673533884601836,0.0012831589926864115,0.004093862443882711,0.32487686075928474
2022-06-08,2,convective,convective_flood,affected,2005,109,NET,9205,0.0009582833809156899,0.00017616046140853578,0.0007772611710644534,0.0015035185971003888,0.005638718319489862,0.3718594482265415
2022-06-08,2,convective,convective_flood,affected,2005,109,ASYM,9201,0.0006823292277798272,0.00012204521983105379,0.0006862168872174525,0.0009939664605790972,-4.8371857524748694e-05,0.0
2022-06-08,2,convective,convective_flood,affected,2005,109,ASYM,9202,0.0008906325117142441,0.00012542723316657598,0.0007247276524079506,0.0013628882337528973,0.001619733494228549,0.0
2022-06-08,2,convective,convective_flood,affected,2005,109,ASYM,9203,0.0006644805531408355,0.00012954183961349863,0.0007096089047065922,0.0008527106844699521,-0.0005534396181986178,0.0
2022-06-08,2,convective,convective_flood,affected,2005,109,ASYM,9204,0.0007339654790683533,0.00015580416504876505,0.0007367891869525625,0.001011399503515543,0.002275206647096646,0.0
2022-06-08,2,convective,convective_flood,affected,2005,109,ASYM,9205,0.000684823613689281,0.00015313595911084678,0.0006967927336701907,0.0008590708181110554,0.0001916979981165847,0.0
2022-06-08,2,convective,convective_flood,affected,2005,109,PERSISTENCE,0,0.0009712490632967775,0.00018729418692710638,0.0008784278047876705,0.00125846181521271,-1.0435847025287466e-06,0.0
2022-06-08,2,convective,convective_flood,unaffected,1251,69,NET,9201,0.00031488060444207253,5.5716789334100335e-06,0.0001415623955547946,0.0005172607234315205,0.005023670944020684,0.377437738600496
2022-06-08,2,convective,convective_flood,unaffected,1251,69,NET,9202,0.0006349887976647642,9.84179695782607e-06,0.0002373408724674025,0.0012468502488755463,0.01201649891260876,0.26871170109871484
2022-06-08,2,convective,convective_flood,unaffected,1251,69,NET,9203,0.0003237439837462594,4.705218649963866e-06,0.00010824901491132695,0.0007032609068274479,0.003252027190729386,0.5123185146068442
2022-06-08,2,convective,convective_flood,unaffected,1251,69,NET,9204,0.00027953500625465996,5.415049380364108e-06,0.00012003804064553803,0.0005675343479600858,0.005025242245756528,0.3650202941392873
2022-06-08,2,convective,convective_flood,unaffected,1251,69,NET,9205,0.0004121476887999072,6.453089562146171e-06,0.00015271769676631,0.0008319831181476007,0.006330942998743168,0.40541472945649143
2022-06-08,2,convective,convective_flood,unaffected,1251,69,ASYM,9201,0.00016841569261274018,2.276844588395596e-06,5.140112592072047e-05,0.0004453670204768655,0.0017100796209951158,0.0
2022-06-08,2,convective,convective_flood,unaffected,1251,69,ASYM,9202,0.00010827826267746544,5.61390193146982e-07,1.9430917460419904e-05,0.0003005881451356841,0.0021375862878815627,0.0
2022-06-08,2,convective,convective_flood,unaffected,1251,69,ASYM,9203,2.0716279613740025e-05,7.404308914964512e-07,1.1933275313519323e-05,3.509020136115555e-05,0.0008269734151166849,0.0
2022-06-08,2,convective,convective_flood,unaffected,1251,69,ASYM,9204,0.00013620520531737028,1.451074657975201e-06,3.7191678023257775e-05,0.00032277279545133396,0.002801009454797962,0.0
2022-06-08,2,convective,convective_flood,unaffected,1251,69,ASYM,9205,5.815956086959816e-05,9.947119689689294e-07,1.7745783190661515e-05,0.0001221857960594554,0.002022351340860076,0.0
2022-06-08,2,convective,convective_flood,unaffected,1251,69,PERSISTENCE,0,9.307702176362536e-07,2.927260142527052e-07,9.287250428287636e-07,1.0686798719726507e-06,1.1547496127199796e-05,0.0
2022-06-17,3,convective,convective_flood,all,6143,342,NET,9201,0.0012736007110229859,0.00030788300611470776,0.0008833247539538928,0.001450434045353633,-0.0027383361252784175,0.39465349185565696
2022-06-17,3,convective,convective_flood,all,6143,342,NET,9202,0.0011375337927377496,0.0003060710286148718,0.0008148095386363326,0.001285733188674089,-0.0031236131194595273,0.461036485562867
2022-06-17,3,convective,convective_flood,all,6143,342,NET,9203,0.0012188323120701013,0.00030781940435641654,0.000861126936598262,0.0014564523900875614,0.0029000599795485104,0.2531572950433166
2022-06-17,3,convective,convective_flood,all,6143,342,NET,9204,0.0012554387706332551,0.0003094843255353173,0.0008749291410089197,0.0015489046201848271,0.0032650081049147277,0.2670320301006723
2022-06-17,3,convective,convective_flood,all,6143,342,NET,9205,0.0012486030742295433,0.0003093425139302716,0.0008608079596029259,0.0015253499443502432,-3.1908619922271984e-05,0.2085792184357863
2022-06-17,3,convective,convective_flood,all,6143,342,ASYM,9201,0.0012258352661664196,0.0003278718738154449,0.0008975112135629302,0.001372145202797503,-0.005143330652602763,0.0
2022-06-17,3,convective,convective_flood,all,6143,342,ASYM,9202,0.0013101489346098343,0.0003275635208009235,0.0009737289898566321,0.0014711358628014231,-0.004675108411582937,0.0
2022-06-17,3,convective,convective_flood,all,6143,342,ASYM,9203,0.0013084466832857492,0.0003160790612583547,0.0009383154940684796,0.0015203202385350824,-0.004366316411411413,0.0
2022-06-17,3,convective,convective_flood,all,6143,342,ASYM,9204,0.0012977947224941347,0.00031006392782354343,0.000943612974652825,0.0014669333254286854,-0.005146556651968655,0.0
2022-06-17,3,convective,convective_flood,all,6143,342,ASYM,9205,0.0012597033866796022,0.00030994524816929317,0.000906250997451588,0.0014128509308757597,-0.0059370029330447875,0.0
2022-06-17,3,convective,convective_flood,all,6143,342,PERSISTENCE,0,0.0014988576309380981,0.00031835897291134684,0.0009784816902625331,0.0019720284319690055,-0.0013009358421430903,0.0
2022-06-17,3,convective,convective_flood,affected,5173,289,NET,9201,0.0014770732969057834,0.00036363374306450384,0.0010322664720119766,0.0016606619749985761,-0.0036035824437999943,0.3838909521994878
2022-06-17,3,convective,convective_flood,affected,5173,289,NET,9202,0.0013267156092988397,0.00036178036932887333,0.0009563963195364581,0.001481683904172256,-0.003641838640021213,0.43852890435888553
2022-06-17,3,convective,convective_flood,affected,5173,289,NET,9203,0.0014112855332400762,0.0003637982114486552,0.0010085319837191532,0.0016608632067495281,0.0023704051502902728,0.24365675462363087
2022-06-17,3,convective,convective_flood,affected,5173,289,NET,9204,0.0014397276613047315,0.00036561477713313264,0.0010208678525374223,0.0017344579907972244,0.002835652829180633,0.2550965671711049
2022-06-17,3,convective,convective_flood,affected,5173,289,NET,9205,0.0014593866504445765,0.00036577568254793477,0.0010128455533050624,0.001763683082748956,-0.0007751177304206166,0.19833544725604055
