variant,model,seed,event,lead_h,mse
output_clip_01,NET,8201,2024-01-09,16,0.0016761135902254997
output_clip_01,NET,8201,2024-01-09,17,0.0017870015272775654
output_clip_01,NET,8201,2024-01-09,18,0.0018340801216617567
output_clip_01,NET,8201,2024-01-09,19,0.0017614412257165553
output_clip_01,NET,8201,2024-01-09,20,0.0017788870786080455
output_clip_01,NET,8201,2024-01-09,21,0.0017454161016009836
output_clip_01,NET,8201,2024-01-09,22,0.0018975150272527396
output_clip_01,NET,8201,2024-01-09,23,0.0018558027330822233
output_clip_01,NET,8201,2024-01-09,24,0.0018936305004169664
output_clip_01,NET,8201,2024-01-12,1,0.000268139635693199
output_clip_01,NET,8201,2024-01-12,2,0.00023361534970909974
output_clip_01,NET,8201,2024-01-12,3,0.00037467425784680556
output_clip_01,NET,8201,2024-01-12,4,0.0004123223246342279
output_clip_01,NET,8201,2024-01-12,5,0.000454535983890278
output_clip_01,NET,8201,2024-01-12,6,0.00043381930473337005
output_clip_01,NET,8201,2024-01-12,7,0.00044686423711632933
output_clip_01,NET,8201,2024-01-12,8,0.0004891942282504963
output_clip_01,NET,8201,2024-01-12,9,0.0005096869465156455
output_clip_01,NET,8201,2024-01-12,10,0.0005541084154247883
output_clip_01,NET,8201,2024-01-12,11,0.0005340669739522621
output_clip_01,NET,8201,2024-01-12,12,0.0005098933592898492
output_clip_01,NET,8201,2024-01-12,13,0.0005019413407253707
output_clip_01,NET,8201,2024-01-12,14,0.0005499483705595702
output_clip_01,NET,8201,2024-01-12,15,0.0005611523341636244
output_clip_01,NET,8201,2024-01-12,16,0.0006030824769709451
output_clip_01,NET,8201,2024-01-12,17,0.0005901552434742747
output_clip_01,NET,8201,2024-01-12,18,0.0006000703717554029
output_clip_01,NET,8201,2024-01-12,19,0.0006008700935821148
output_clip_01,NET,8201,2024-01-12,20,0.0006469124056910194
output_clip_01,NET,8201,2024-01-12,21,0.0006467287654912082
output_clip_01,NET,8201,2024-01-12,22,0.0007219167746143033
output_clip_01,NET,8201,2024-01-12,23,0.000710412641986993
output_clip_01,NET,8201,2024-01-12,24,0.000725047510755129
output_clip_01,NET,8201,2024-05-08,1,0.00025456795602127834
output_clip_01,NET,8201,2024-05-08,2,0.0002578448980240472
output_clip_01,NET,8201,2024-05-08,3,0.0003196600581962453
output_clip_01,NET,8201,2024-05-08,4,0.00031637312201734203
output_clip_01,NET,8201,2024-05-08,5,0.0002994458070219401
output_clip_01,NET,8201,2024-05-08,6,0.00033761173678522856
output_clip_01,NET,8201,2024-05-08,7,0.0004009643529240387
output_clip_01,NET,8201,2024-05-08,8,0.0003546380890220557
output_clip_01,NET,8201,2024-05-08,9,0.0003810922336487829
output_clip_01,NET,8201,2024-05-08,10,0.0003901549117493784
output_clip_01,NET,8201,2024-05-08,11,0.0004028514837629645
output_clip_01,NET,8201,2024-05-08,12,0.0004677472290334601
output_clip_01,NET,8201,2024-05-08,13,0.0005340869778777638
output_clip_01,NET,8201,2024-05-08,14,0.0005033339829593795
output_clip_01,NET,8201,2024-05-08,15,0.0005399502394432449
output_clip_01,NET,8201,2024-05-08,16,0.0005357714327517589
output_clip_01,NET,8201,2024-05-08,17,0.0005445976241817866
output_clip_01,NET,8201,2024-05-08,18,0.0006042312645894065
output_clip_01,NET,8201,2024-05-08,19,0.0006893087098639988
output_clip_01,NET,8201,2024-05-08,20,0.0006821267120377246
output_clip_01,NET,8201,2024-05-08,21,0.0007269912201872921
output_clip_01,NET,8201,2024-05-08,22,0.0007094403481565446
output_clip_01,NET,8201,2024-05-08,23,0.000706573160679617
output_clip_01,NET,8201,2024-05-08,24,0.0007611386503330024
output_clip_01,NET,8201,2024-05-26,1,0.0004956835890274781
output_clip_01,NET,8201,2024-05-26,2,0.0010383101885818042
output_clip_01,NET,8201,2024-05-26,3,0.0014922749982757147
output_clip_01,NET,8201,2024-05-26,4,0.001981310920778036
output_clip_01,NET,8201,2024-05-26,5,0.0023744090615572242
output_clip_01,NET,8201,2024-05-26,6,0.0025141960251243247
output_clip_01,NET,8201,2024-05-26,7,0.0025690481297006287
output_clip_01,NET,8201,2024-05-26,8,0.002797898958552822
output_clip_01,NET,8201,2024-05-26,9,0.0029129861852779907
output_clip_01,NET,8201,2024-05-26,10,0.0032170371804804802
output_clip_01,NET,8201,2024-05-26,11,0.003464798122377668
output_clip_01,NET,8201,2024-05-26,12,0.00346944073534428
output_clip_01,NET,8201,2024-05-26,13,0.003491514660162858
output_clip_01,NET,8201,2024-05-26,14,0.0036044734485718697
output_clip_01,NET,8201,2024-05-26,15,0.003661884018937079
output_clip_01,NET,8201,2024-05-26,16,0.003983066319093166
output_clip_01,NET,8201,2024-05-26,17,0.004247794661664807
output_clip_01,NET,8201,2024-05-26,18,0.004321925778801685
output_clip_01,NET,8201,2024-05-26,19,0.004317035834901128
output_clip_01,NET,8201,2024-05-26,20,0.004365010564513894
output_clip_01,NET,8201,2024-05-26,21,0.004509859651021635
output_clip_01,NET,8201,2024-05-26,22,0.00482447164475489
output_clip_01,NET,8201,2024-05-26,23,0.005067595517873657
output_clip_01,NET,8201,2024-05-26,24,0.005124969617711502
output_clip_01,NET,8201,2024-06-26,1,0.00011118187859320217
output_clip_01,NET,8201,2024-06-26,2,0.0001447713485749491
output_clip_01,NET,8201,2024-06-26,3,0.00017355085924142063
output_clip_01,NET,8201,2024-06-26,4,0.00019735420710993246
output_clip_01,NET,8201,2024-06-26,5,0.000253431294624606
output_clip_01,NET,8201,2024-06-26,6,0.00035883556881284714
output_clip_01,NET,8201,2024-06-26,7,0.00027270160712710405
output_clip_01,NET,8201,2024-06-26,8,0.00029930453940200084
output_clip_01,NET,8201,2024-06-26,9,0.0003190054602193073
output_clip_01,NET,8201,2024-06-26,10,0.00031054635889669197
output_clip_01,NET,8201,2024-06-26,11,0.0003150657244343703
output_clip_01,NET,8201,2024-06-26,12,0.0004102277206516229
output_clip_01,NET,8201,2024-06-26,13,0.00030926584556685013
output_clip_01,NET,8201,2024-06-26,14,0.0003262228674856675
output_clip_01,NET,8201,2024-06-26,15,0.0003416850891852612
output_clip_01,NET,8201,2024-06-26,16,0.0003209160273527215
output_clip_01,NET,8201,2024-06-26,17,0.0003241075354396942
output_clip_01,NET,8201,2024-06-26,18,0.0004173267286060775
output_clip_01,NET,8201,2024-06-26,19,0.0003158474731543968
output_clip_01,NET,8201,2024-06-26,20,0.0003293956274152825
output_clip_01,NET,8201,2024-06-26,21,0.0003454837358169939
output_clip_01,NET,8201,2024-06-26,22,0.0003296216887059951
output_clip_01,NET,8201,2024-06-26,23,0.0003314125423152705
output_clip_01,NET,8201,2024-06-26,24,0.00043092521007021337
output_clip_01,NET,8201,2024-09-27,1,0.0009162516690472868
output_clip_01,NET,8201,2024-09-27,2,0.002054717486165733
output_clip_01,NET,8201,2024-09-27,3,0.003404126761656532
output_clip_01,NET,8201,2024-09-27,4,0.004524148067649574
output_clip_01,NET,8201,2024-09-27,5,0.00575877255388891
output_clip_01,NET,8201,2024-09-27,6,0.0064960030157535514
output_clip_01,NET,8201,2024-09-27,7,0.007016857287356714
output_clip_01,NET,8201,2024-09-27,8,0.007539808507768752
output_clip_01,NET,8201,2024-09-27,9,0.008241472578349394
output_clip_01,NET,8201,2024-09-27,10,0.008811297407278634
output_clip_01,NET,8201,2024-09-27,11,0.009308561925762251
output_clip_01,NET,8201,2024-09-27,12,0.009759976798407607
output_clip_01,NET,8201,2024-09-27,13,0.009897269783175122
output_clip_01,NET,8201,2024-09-27,14,0.009946197274238422
output_clip_01,NET,8201,2024-09-27,15,0.010376686321721515
output_clip_01,NET,8201,2024-09-27,16,0.010706610589983916
output_clip_01,NET,8201,2024-09-27,17,0.011323137744185967
output_clip_01,NET,8201,2024-09-27,18,0.011679042718455442
output_clip_01,NET,8201,2024-09-27,19,0.011849012116644716
output_clip_01,NET,8201,2024-09-27,20,0.01203301602006287
output_clip_01,NET,8201,2024-09-27,21,0.012880184141752005
output_clip_01,NET,8201,2024-09-27,22,0.013390942354867432
output_clip_01,NET,8201,2024-09-27,23,0.014266367156809021
output_clip_01,NET,8201,2024-09-27,24,0.014701009021978751
output_clip_01,NET,8202,2024-01-09,1,0.00025615102790258734
output_clip_01,NET,8202,2024-01-09,2,0.00030906409965167597
output_clip_01,NET,8202,2024-01-09,3,0.00036543075316064917
output_clip_01,NET,8202,2024-01-09,4,0.0005559023653064734
output_clip_01,NET,8202,2024-01-09,5,0.0005736782584446465
output_clip_01,NET,8202,2024-01-09,6,0.0006239431026145635
output_clip_01,NET,8202,2024-01-09,7,0.0005694568164386026
output_clip_01,NET,8202,2024-01-09,8,0.0006267092653972926
output_clip_01,NET,8202,2024-01-09,9,0.0006390953656702258
output_clip_01,NET,8202,2024-01-09,10,0.0008520298333658668
output_clip_01,NET,8202,2024-01-09,11,0.0009490088797993642
output_clip_01,NET,8202,2024-01-09,12,0.0010581720870119471
output_clip_01,NET,8202,2024-01-09,13,0.0011191809190916335
output_clip_01,NET,8202,2024-01-09,14,0.0012944300125351893
output_clip_01,NET,8202,2024-01-09,15,0.0014079806917122412
output_clip_01,NET,8202,2024-01-09,16,0.001741088000788488
output_clip_01,NET,8202,2024-01-09,17,0.001955409960380008
output_clip_01,NET,8202,2024-01-09,18,0.0021550141911499112
output_clip_01,NET,8202,2024-01-09,19,0.002171138495226602
output_clip_01,NET,8202,2024-01-09,20,0.002306672641247966
output_clip_01,NET,8202,2024-01-09,21,0.002409634409461306
output_clip_01,NET,8202,2024-01-09,22,0.0027061348022693796
output_clip_01,NET,8202,2024-01-09,23,0.0028151224897736355
output_clip_01,NET,8202,2024-01-09,24,0.0030061555278590854
output_clip_01,NET,8202,2024-01-12,1,0.00023881861736830133
output_clip_01,NET,8202,2024-01-12,2,0.00024427959418643337
output_clip_01,NET,8202,2024-01-12,3,0.00035421521017874155
output_clip_01,NET,8202,2024-01-12,4,0.00042215006770831876
output_clip_01,NET,8202,2024-01-12,5,0.00045036827480887903
output_clip_01,NET,8202,2024-01-12,6,0.0004403084577246233
output_clip_01,NET,8202,2024-01-12,7,0.0004395663047610024
output_clip_01,NET,8202,2024-01-12,8,0.0004880117233207641
output_clip_01,NET,8202,2024-01-12,9,0.0005007082865136805
output_clip_01,NET,8202,2024-01-12,10,0.0005548298430903789
output_clip_01,NET,8202,2024-01-12,11,0.0005084576103541064
output_clip_01,NET,8202,2024-01-12,12,0.0004969206308744541
output_clip_01,NET,8202,2024-01-12,13,0.0004813179937768097
output_clip_01,NET,8202,2024-01-12,14,0.0005346355921578479
output_clip_01,NET,8202,2024-01-12,15,0.0005442196921752172
output_clip_01,NET,8202,2024-01-12,16,0.0005922337005653704
output_clip_01,NET,8202,2024-01-12,17,0.0005360157379493561
output_clip_01,NET,8202,2024-01-12,18,0.0005277280981524327
output_clip_01,NET,8202,2024-01-12,19,0.0005352674278904626
output_clip_01,NET,8202,2024-01-12,20,0.0005834487233191994
output_clip_01,NET,8202,2024-01-12,21,0.0006102382241443962
output_clip_01,NET,8202,2024-01-12,22,0.0006868281347429694
output_clip_01,NET,8202,2024-01-12,23,0.0007083113653102392
output_clip_01,NET,8202,2024-01-12,24,0.000734483687700068
output_clip_01,NET,8202,2024-05-08,1,0.0002046517116882143
output_clip_01,NET,8202,2024-05-08,2,0.00016658785391128673
output_clip_01,NET,8202,2024-05-08,3,0.00019498099593266789
output_clip_01,NET,8202,2024-05-08,4,0.00019894683785216628
output_clip_01,NET,8202,2024-05-08,5,0.0001839030063826802
output_clip_01,NET,8202,2024-05-08,6,0.00023493602706942595
output_clip_01,NET,8202,2024-05-08,7,0.00030788127893062304
output_clip_01,NET,8202,2024-05-08,8,0.0002532752249837649
output_clip_01,NET,8202,2024-05-08,9,0.0002806879180448441
output_clip_01,NET,8202,2024-05-08,10,0.0002848004647853509
output_clip_01,NET,8202,2024-05-08,11,0.00026504262390271633
output_clip_01,NET,8202,2024-05-08,12,0.00030611732415321654
output_clip_01,NET,8202,2024-05-08,13,0.00038048629319456116
output_clip_01,NET,8202,2024-05-08,14,0.0003424707350054822
output_clip_01,NET,8202,2024-05-08,15,0.0003745901023474053
output_clip_01,NET,8202,2024-05-08,16,0.000358482211340231
output_clip_01,NET,8202,2024-05-08,17,0.00032865950692274307
output_clip_01,NET,8202,2024-05-08,18,0.00036862270809166216
output_clip_01,NET,8202,2024-05-08,19,0.00042216121839854377
output_clip_01,NET,8202,2024-05-08,20,0.00037337494271818535
output_clip_01,NET,8202,2024-05-08,21,0.0003889270829281421
output_clip_01,NET,8202,2024-05-08,22,0.00035511626292322697
output_clip_01,NET,8202,2024-05-08,23,0.00032211248535315957
output_clip_01,NET,8202,2024-05-08,24,0.00035140808023487007
output_clip_01,NET,8202,2024-05-26,1,0.0004743358870019539
output_clip_01,NET,8202,2024-05-26,2,0.001035266358012795
output_clip_01,NET,8202,2024-05-26,3,0.001522320063799715
output_clip_01,NET,8202,2024-05-26,4,0.001995807989838366
output_clip_01,NET,8202,2024-05-26,5,0.0023954478181158452
output_clip_01,NET,8202,2024-05-26,6,0.0025030888974876962
output_clip_01,NET,8202,2024-05-26,7,0.0025579170813050268
output_clip_01,NET,8202,2024-05-26,8,0.0028569500075746926
output_clip_01,NET,8202,2024-05-26,9,0.003071045245289309
output_clip_01,NET,8202,2024-05-26,10,0.0033925884886154035
output_clip_01,NET,8202,2024-05-26,11,0.0036491151192041826
output_clip_01,NET,8202,2024-05-26,12,0.0036024371362320157
output_clip_01,NET,8202,2024-05-26,13,0.0035606200904744595
output_clip_01,NET,8202,2024-05-26,14,0.0037131757665221452
output_clip_01,NET,8202,2024-05-26,15,0.00386708064432482
output_clip_01,NET,8202,2024-05-26,16,0.004210394663527788
output_clip_01,NET,8202,2024-05-26,17,0.004474012672100578
output_clip_01,NET,8202,2024-05-26,18,0.004495639861999677
output_clip_01,NET,8202,2024-05-26,19,0.004470573500233053
output_clip_01,NET,8202,2024-05-26,20,0.004510348325087353
output_clip_01,NET,8202,2024-05-26,21,0.004640154355225431
output_clip_01,NET,8202,2024-05-26,22,0.004960215918142769
output_clip_01,NET,8202,2024-05-26,23,0.0051875431108402
output_clip_01,NET,8202,2024-05-26,24,0.005219293363977432
output_clip_01,NET,8202,2024-06-26,1,9.934348208457628e-05
output_clip_01,NET,8202,2024-06-26,2,0.00013545875454305356
output_clip_01,NET,8202,2024-06-26,3,0.00017161915183200853
output_clip_01,NET,8202,2024-06-26,4,0.00019634347277603845
output_clip_01,NET,8202,2024-06-26,5,0.00024377152204857784
output_clip_01,NET,8202,2024-06-26,6,0.0003676889267765749
output_clip_01,NET,8202,2024-06-26,7,0.0002770914045097278
output_clip_01,NET,8202,2024-06-26,8,0.00029848913767806484
output_clip_01,NET,8202,2024-06-26,9,0.00031069968157927067
output_clip_01,NET,8202,2024-06-26,10,0.0002970702932232344
output_clip_01,NET,8202,2024-06-26,11,0.00030255156609917624
output_clip_01,NET,8202,2024-06-26,12,0.0004026385804200564
output_clip_01,NET,8202,2024-06-26,13,0.00030275665528540076
output_clip_01,NET,8202,2024-06-26,14,0.00031703847645773883
output_clip_01,NET,8202,2024-06-26,15,0.00032936489046400897
output_clip_01,NET,8202,2024-06-26,16,0.00031638305862192437
output_clip_01,NET,8202,2024-06-26,17,0.00032162419841276057
output_clip_01,NET,8202,2024-06-26,18,0.00041517486182963644
output_clip_01,NET,8202,2024-06-26,19,0.00031793089214972623
output_clip_01,NET,8202,2024-06-26,20,0.0003343486144810249
output_clip_01,NET,8202,2024-06-26,21,0.0003584308331166817
output_clip_01,NET,8202,2024-06-26,22,0.00035025325535164653
output_clip_01,NET,8202,2024-06-26,23,0.0003608353406586921
output_clip_01,NET,8202,2024-06-26,24,0.0004695629697389764
output_clip_01,NET,8202,2024-09-27,1,0.0007613086745661559
output_clip_01,NET,8202,2024-09-27,2,0.0015906492269920243
output_clip_01,NET,8202,2024-09-27,3,0.0025933605841822853
output_clip_01,NET,8202,2024-09-27,4,0.003442378403433039
output_clip_01,NET,8202,2024-09-27,5,0.004606029910941046
output_clip_01,NET,8202,2024-09-27,6,0.0051964088937116746
output_clip_01,NET,8202,2024-09-27,7,0.005745202752024331
output_clip_01,NET,8202,2024-09-27,8,0.006343132356846725
output_clip_01,NET,8202,2024-09-27,9,0.007120734545000237
output_clip_01,NET,8202,2024-09-27,10,0.007651995203593079
output_clip_01,NET,8202,2024-09-27,11,0.008301460548169269
output_clip_01,NET,8202,2024-09-27,12,0.008687570097643031
output_clip_01,NET,8202,2024-09-27,13,0.009022669395430666
output_clip_01,NET,8202,2024-09-27,14,0.009238071209204076
output_clip_01,NET,8202,2024-09-27,15,0.00985018721365562
output_clip_01,NET,8202,2024-09-27,16,0.010251556183900747
output_clip_01,NET,8202,2024-09-27,17,0.010970615202563738
output_clip_01,NET,8202,2024-09-27,18,0.011341395515492673
output_clip_01,NET,8202,2024-09-27,19,0.011625322565975054
output_clip_01,NET,8202,2024-09-27,20,0.011991042424127282
output_clip_01,NET,8202,2024-09-27,21,0.013016207081249346
output_clip_01,NET,8202,2024-09-27,22,0.013557164472148688
output_clip_01,NET,8202,2024-09-27,23,0.014772422983801586
output_clip_01,NET,8202,2024-09-27,24,0.01518835682714465
output_clip_01,NET,8203,2024-01-09,1,0.00023769927076313944
output_clip_01,NET,8203,2024-01-09,2,0.0003137878522539894
output_clip_01,NET,8203,2024-01-09,3,0.00037602878475463897
output_clip_01,NET,8203,2024-01-09,4,0.0005884254533125388
output_clip_01,NET,8203,2024-01-09,5,0.0006107838776023618
output_clip_01,NET,8203,2024-01-09,6,0.0006719552267587936
output_clip_01,NET,8203,2024-01-09,7,0.0005972328664413266
output_clip_01,NET,8203,2024-01-09,8,0.000652026009304038
output_clip_01,NET,8203,2024-01-09,9,0.0006387530817941153
output_clip_01,NET,8203,2024-01-09,10,0.0008055684612122169
output_clip_01,NET,8203,2024-01-09,11,0.000832452753730276
output_clip_01,NET,8203,2024-01-09,12,0.00087916280932724
output_clip_01,NET,8203,2024-01-09,13,0.0008024313857818257
output_clip_01,NET,8203,2024-01-09,14,0.0008757609779757145
output_clip_01,NET,8203,2024-01-09,15,0.0008608426375770096
output_clip_01,NET,8203,2024-01-09,16,0.0010743186071205785
output_clip_01,NET,8203,2024-01-09,17,0.0011423640847632451
output_clip_01,NET,8203,2024-01-09,18,0.001246875151634335
output_clip_01,NET,8203,2024-01-09,19,0.0011476132790958255
output_clip_01,NET,8203,2024-01-09,20,0.0012195762772417673
output_clip_01,NET,8203,2024-01-09,21,0.0012530558982702508
output_clip_01,NET,8203,2024-01-09,22,0.0015984071916652872
output_clip_01,NET,8203,2024-01-09,23,0.0018162253591366556
output_clip_01,NET,8203,2024-01-09,24,0.0020385005305592644
output_clip_01,NET,8203,2024-01-12,1,0.00020658910204637073
output_clip_01,NET,8203,2024-01-12,2,0.0002302855527561419
output_clip_01,NET,8203,2024-01-12,3,0.00033931202866428425
output_clip_01,NET,8203,2024-01-12,4,0.0003881628251382304
output_clip_01,NET,8203,2024-01-12,5,0.00041901487687966046
output_clip_01,NET,8203,2024-01-12,6,0.0004063702470784389
output_clip_01,NET,8203,2024-01-12,7,0.00041712431076089754
output_clip_01,NET,8203,2024-01-12,8,0.0004643017240485179
output_clip_01,NET,8203,2024-01-12,9,0.0004811994424186046
output_clip_01,NET,8203,2024-01-12,10,0.0005394097144952272
output_clip_01,NET,8203,2024-01-12,11,0.0005084905174379278
output_clip_01,NET,8203,2024-01-12,12,0.0005183052345426727
output_clip_01,NET,8203,2024-01-12,13,0.0005038226140896191
output_clip_01,NET,8203,2024-01-12,14,0.0005635898858476747
output_clip_01,NET,8203,2024-01-12,15,0.0005678991660857703
output_clip_01,NET,8203,2024-01-12,16,0.000623130252183272
output_clip_01,NET,8203,2024-01-12,17,0.0005713086432464298
output_clip_01,NET,8203,2024-01-12,18,0.0005890152005748423
output_clip_01,NET,8203,2024-01-12,19,0.0005556015488756993
output_clip_01,NET,8203,2024-01-12,20,0.0006157406930487436
output_clip_01,NET,8203,2024-01-12,21,0.0006325977968115631
output_clip_01,NET,8203,2024-01-12,22,0.0007603411133268825
output_clip_01,NET,8203,2024-01-12,23,0.0007948381856716834
output_clip_01,NET,8203,2024-01-12,24,0.0008647845375062793
output_clip_01,NET,8203,2024-05-08,1,0.00027838086865129564
output_clip_01,NET,8203,2024-05-08,2,0.0003054829583356607
output_clip_01,NET,8203,2024-05-08,3,0.0004199309884839876
output_clip_01,NET,8203,2024-05-08,4,0.0004956060410481037
output_clip_01,NET,8203,2024-05-08,5,0.0005489634005637779
output_clip_01,NET,8203,2024-05-08,6,0.0006438073923625744
output_clip_01,NET,8203,2024-05-08,7,0.0007340567597953372
output_clip_01,NET,8203,2024-05-08,8,0.0006860123831365765
output_clip_01,NET,8203,2024-05-08,9,0.000665421443813376
output_clip_01,NET,8203,2024-05-08,10,0.0005659211060959839
output_clip_01,NET,8203,2024-05-08,11,0.0004688915712888513
output_clip_01,NET,8203,2024-05-08,12,0.00045410796876565313
output_clip_01,NET,8203,2024-05-08,13,0.0004750306863087773
output_clip_01,NET,8203,2024-05-08,14,0.00042548569758548983
output_clip_01,NET,8203,2024-05-08,15,0.0004576348305906191
output_clip_01,NET,8203,2024-05-08,16,0.000452576762886237
output_clip_01,NET,8203,2024-05-08,17,0.00044945099279879706
output_clip_01,NET,8203,2024-05-08,18,0.0005007355009479797
output_clip_01,NET,8203,2024-05-08,19,0.0005563183940751054
output_clip_01,NET,8203,2024-05-08,20,0.0005209057293814403
output_clip_01,NET,8203,2024-05-08,21,0.0005513135423628653
output_clip_01,NET,8203,2024-05-08,22,0.0005338961379946657
output_clip_01,NET,8203,2024-05-08,23,0.0005498384501947983
output_clip_01,NET,8203,2024-05-08,24,0.0005999762976564422
output_clip_01,NET,8203,2024-05-26,1,0.0005105010451351378
output_clip_01,NET,8203,2024-05-26,2,0.0010674703586198682
output_clip_01,NET,8203,2024-05-26,3,0.0015464216312276828
output_clip_01,NET,8203,2024-05-26,4,0.0020308389471865823
output_clip_01,NET,8203,2024-05-26,5,0.002437517275135156
output_clip_01,NET,8203,2024-05-26,6,0.0026047092301341294
output_clip_01,NET,8203,2024-05-26,7,0.002680655437921976
output_clip_01,NET,8203,2024-05-26,8,0.002956425265062882
output_clip_01,NET,8203,2024-05-26,9,0.0031512703314657497
output_clip_01,NET,8203,2024-05-26,10,0.0034449852181576107
output_clip_01,NET,8203,2024-05-26,11,0.003657407434285053
output_clip_01,NET,8203,2024-05-26,12,0.003625216760187008
output_clip_01,NET,8203,2024-05-26,13,0.003611165933707339
output_clip_01,NET,8203,2024-05-26,14,0.00379891218705544
output_clip_01,NET,8203,2024-05-26,15,0.003965793496551882
output_clip_01,NET,8203,2024-05-26,16,0.004315949825630759
output_clip_01,NET,8203,2024-05-26,17,0.004606996655093592
output_clip_01,NET,8203,2024-05-26,18,0.004671029651383871
output_clip_01,NET,8203,2024-05-26,19,0.00465209468883146
output_clip_01,NET,8203,2024-05-26,20,0.004700160929528751
output_clip_01,NET,8203,2024-05-26,21,0.004867114432886734
output_clip_01,NET,8203,2024-05-26,22,0.0052302570787380286
output_clip_01,NET,8203,2024-05-26,23,0.0055164970809752824
output_clip_01,NET,8203,2024-05-26,24,0.005567093096658882
output_clip_01,NET,8203,2024-06-26,1,0.0001235369456405642
output_clip_01,NET,8203,2024-06-26,2,0.0001519626270290055
output_clip_01,NET,8203,2024-06-26,3,0.00017688285847752846
output_clip_01,NET,8203,2024-06-26,4,0.00019498110607377584
output_clip_01,NET,8203,2024-06-26,5,0.0002624762632849724
output_clip_01,NET,8203,2024-06-26,6,0.00035421499173713284
output_clip_01,NET,8203,2024-06-26,7,0.00026878322597315157
output_clip_01,NET,8203,2024-06-26,8,0.0002915867513158841
output_clip_01,NET,8203,2024-06-26,9,0.00030811735899603023
output_clip_01,NET,8203,2024-06-26,10,0.00029580376446730557
output_clip_01,NET,8203,2024-06-26,11,0.0003001719848245088
output_clip_01,NET,8203,2024-06-26,12,0.0003912236399512816
output_clip_01,NET,8203,2024-06-26,13,0.00029792745064370174
output_clip_01,NET,8203,2024-06-26,14,0.00031233705528356846
output_clip_01,NET,8203,2024-06-26,15,0.00032853827285737034
output_clip_01,NET,8203,2024-06-26,16,0.0003103874445952309
output_clip_01,NET,8203,2024-06-26,17,0.000318853776050041
output_clip_01,NET,8203,2024-06-26,18,0.0004140839239327
output_clip_01,NET,8203,2024-06-26,19,0.00032070992626965746
output_clip_01,NET,8203,2024-06-26,20,0.00033703054942634767
output_clip_01,NET,8203,2024-06-26,21,0.0003550234059580772
output_clip_01,NET,8203,2024-06-26,22,0.0003741723331140542
output_clip_01,NET,8203,2024-06-26,23,0.00043226533355718267
output_clip_01,NET,8203,2024-06-26,24,0.0005740249595118252
output_clip_01,NET,8203,2024-09-27,1,0.0007463877364214265
output_clip_01,NET,8203,2024-09-27,2,0.0017608059831080213
output_clip_01,NET,8203,2024-09-27,3,0.002922244201366819
output_clip_01,NET,8203,2024-09-27,4,0.003952800626955865
output_clip_01,NET,8203,2024-09-27,5,0.0052220415359858765
output_clip_01,NET,8203,2024-09-27,6,0.005795920608924799
output_clip_01,NET,8203,2024-09-27,7,0.006368651488406679
output_clip_01,NET,8203,2024-09-27,8,0.007091836826656372
output_clip_01,NET,8203,2024-09-27,9,0.007954882311885299
output_clip_01,NET,8203,2024-09-27,10,0.008605857431393062
output_clip_01,NET,8203,2024-09-27,11,0.009427532286567744
output_clip_01,NET,8203,2024-09-27,12,0.009913544138889039
output_clip_01,NET,8203,2024-09-27,13,0.01024024114752022
output_clip_01,NET,8203,2024-09-27,14,0.010587402583082894
output_clip_01,NET,8203,2024-09-27,15,0.011328877909772708
output_clip_01,NET,8203,2024-09-27,16,0.011776008394401068
output_clip_01,NET,8203,2024-09-27,17,0.01276236156565067
output_clip_01,NET,8203,2024-09-27,18,0.013126308742053111
output_clip_01,NET,8203,2024-09-27,19,0.013422947847941201
output_clip_01,NET,8203,2024-09-27,20,0.013655388573328896
output_clip_01,NET,8203,2024-09-27,21,0.014526348955242133
output_clip_01,NET,8203,2024-09-27,22,0.014963374257342019
output_clip_01,NET,8203,2024-09-27,23,0.015973648209969372
output_clip_01,NET,8203,2024-09-27,24,0.016333742616610858
output_clip_01,NET,8204,2024-01-09,1,0.0002539853539327454
output_clip_01,NET,8204,2024-01-09,2,0.00039287472976500036
output_clip_01,NET,8204,2024-01-09,3,0.0004821955871253105
output_clip_01,NET,8204,2024-01-09,4,0.0006687341682659754
output_clip_01,NET,8204,2024-01-09,5,0.0006727762398503641
output_clip_01,NET,8204,2024-01-09,6,0.000693069008756097
output_clip_01,NET,8204,2024-01-09,7,0.0006138387683555188
output_clip_01,NET,8204,2024-01-09,8,0.000665975207232397
output_clip_01,NET,8204,2024-01-09,9,0.0006464161553508471
output_clip_01,NET,8204,2024-01-09,10,0.0008563393340347874
output_clip_01,NET,8204,2024-01-09,11,0.0009124002854211011
output_clip_01,NET,8204,2024-01-09,12,0.0009964772455009145
output_clip_01,NET,8204,2024-01-09,13,0.0009592500909648785
output_clip_01,NET,8204,2024-01-09,14,0.0010839585414975019
output_clip_01,NET,8204,2024-01-09,15,0.0011166537230489063
output_clip_01,NET,8204,2024-01-09,16,0.0013984120274924013
output_clip_01,NET,8204,2024-01-09,17,0.001517869002265986
output_clip_01,NET,8204,2024-01-09,18,0.0016728752294740237
output_clip_01,NET,8204,2024-01-09,19,0.001626722174485017
output_clip_01,NET,8204,2024-01-09,20,0.0017490468849556647
output_clip_01,NET,8204,2024-01-09,21,0.0018352313363537496
output_clip_01,NET,8204,2024-01-09,22,0.0020861699666264426
output_clip_01,NET,8204,2024-01-09,23,0.0021125887237092946
output_clip_01,NET,8204,2024-01-09,24,0.0022684667170149277
