model,seed,company,mse_path,mse_1h,mse_6h,mse_24h,oob
ASYM,5103.0,41,5.005957941365183e-05,3.0313959326999135e-05,4.890858310124141e-05,5.4441620915920536e-05,0.0
ASYM,5103.0,42,0.0001180178235802042,8.515132369821295e-05,0.00012080317721279797,0.00011583724412452036,0.0
ASYM,5103.0,43,4.695977285218435e-05,3.659859073559217e-05,4.770030985296511e-05,4.6939256043816316e-05,0.0
ASYM,5104.0,2,0.00020242946439973103,0.0001291105046166899,0.00019661576333681588,0.00021965646466793348,0.0
ASYM,5104.0,3,4.1522591278093686e-05,3.7641056523852155e-05,4.1318458731723987e-05,4.242687815075056e-05,0.0
ASYM,5104.0,4,1.0302817306098966e-05,8.382415312505087e-06,1.0124295189418746e-05,1.0966908986884125e-05,0.0
ASYM,5104.0,7,0.0011837516932749592,0.0007772649389104268,0.0012174964118849196,0.0012159664076742203,0.0
ASYM,5104.0,22,4.1490397184531986e-05,3.4428213309956046e-05,4.22869266103357e-05,3.9838130066697505e-05,0.0
ASYM,5104.0,23,1.6962113226872107e-05,1.005401651333069e-05,1.681798102085524e-05,1.8050268314806e-05,0.0
ASYM,5104.0,25,0.0004667680378067825,0.0003336529713089822,0.0004632392692631884,0.0004797306151564259,0.0
ASYM,5104.0,26,5.081323710069163e-05,2.706770823269723e-05,4.9163960114016025e-05,5.542807468229117e-05,0.0
ASYM,5104.0,27,0.00010133200221199694,4.619171015405395e-05,9.488422996523946e-05,0.00011568428683052659,0.0
ASYM,5104.0,28,2.7416797120040266e-05,1.4936680391909504e-05,2.5482993171428946e-05,3.1048980388929075e-05,0.0
ASYM,5104.0,36,0.0001331127083430549,6.185148387088909e-05,0.0001347557478397567,0.0001428861756329744,0.0
ASYM,5104.0,37,6.1868975165857e-05,5.805332403335342e-05,6.254971775185638e-05,6.151593894720956e-05,0.0
ASYM,5104.0,38,0.0001553229707917186,0.00014031390378168007,0.00015376222637642422,0.00015950280291022974,0.0
ASYM,5104.0,41,4.98916352019843e-05,3.014130573799535e-05,4.8723143658297376e-05,5.431201223703023e-05,0.0
ASYM,5104.0,42,0.00011792583306393875,8.500778501299177e-05,0.00012074631504967766,0.00011564859428603663,0.0
ASYM,5104.0,43,4.6851768277584945e-05,3.657577845445013e-05,4.762929379905703e-05,4.677566230795406e-05,0.0
ASYM,5105.0,2,0.00020343250307608814,0.00012828451863165804,0.0001963825396925877,0.00022172698573564068,0.0
ASYM,5105.0,3,4.150255612790294e-05,3.749973699013836e-05,4.115807731702541e-05,4.26701929517171e-05,0.0
ASYM,5105.0,4,1.0549492494757341e-05,8.287943758988502e-06,1.0296795572418991e-05,1.1264882153118598e-05,0.0
ASYM,5105.0,7,0.0011751116837829365,0.0006977601921674273,0.0012143865443796922,0.0012157042543503652,0.0
ASYM,5105.0,22,4.176965299022721e-05,3.4626782406987624e-05,4.255139697157168e-05,4.01967951186644e-05,0.0
ASYM,5105.0,23,1.7197152505063074e-05,1.0041922815565451e-05,1.6937215723982867e-05,1.8395644468088653e-05,0.0
ASYM,5105.0,25,0.00046459092511377234,0.00033007316216824786,0.0004639910993117581,0.000477943407280317,0.0
ASYM,5105.0,26,5.10272980718496e-05,2.7315670191983116e-05,4.927473098111635e-05,5.572632906318464e-05,0.0
ASYM,5105.0,27,0.00010150651260472653,4.572795891780548e-05,9.491160855154557e-05,0.00011619803087112413,0.0
ASYM,5105.0,28,2.7370832456015332e-05,1.4929398925375866e-05,2.5482492300416146e-05,3.104464752059613e-05,0.0
ASYM,5105.0,36,0.00013220848133827258,6.199008404900936e-05,0.00013226991913053938,0.00014314854458667345,0.0
ASYM,5105.0,37,6.192470604170734e-05,5.884869213267195e-05,6.248879685108414e-05,6.160987887539759e-05,0.0
ASYM,5105.0,38,0.00015586273538206453,0.0001429900963805945,0.00015417617150497966,0.00015982300552564626,0.0
ASYM,5105.0,41,5.018723822105253e-05,3.0105428327050705e-05,4.893468859413122e-05,5.4632022212706156e-05,0.0
ASYM,5105.0,42,0.00011810368460332954,8.583941297959177e-05,0.00012079298016719165,0.00011600069529278907,0.0
ASYM,5105.0,43,4.6860061020193864e-05,3.6683825161547057e-05,4.752210868848696e-05,4.678206108126875e-05,0.0
